t_s,low_state_age_s,tick_dt_s,tilt_deg,roll,pitch,gx,gy,gz,walking,gait_freq,gait_process,pub_hz,goal_x,goal_y,heading_err,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11
12.623,0.0011268,0.023153,2.1005,0.015668,0.033146,-0.044861,-0.17852,-0.019793,0,0,0,185.26,0,0,0,-0.19131,-0.018883,0.010872,0.43355,-0.22258,0.017109,-0.17834,0.060845,-0.0047684,0.4305,-0.19077,-0.042221,0.026057,-0.0029475,0.00047524,-0.24014,-0.0076837,0.0014583,0.014512,-0.025344,0.0011918,0.0034364,0.060474,0.051265,0.069817,4.6337,-0.56359,-0.84344,6.0824,1.3983,1.3265,-2.1585,2.333,-1.4251,2.4492,1.1442,0.010845,0.037238,-0.0028802,0.0028891,0.14054,0.034059,0.034511,0.038796,0.011893,-0.011421,0.071796,-0.022283
12.663,0.0049598,0.039848,1.7493,0.013278,0.027494,-0.074716,-0.12713,0.016478,0,0,0,185.41,0,0,0,-0.18978,-0.019265,0.010872,0.42897,-0.22254,0.016198,-0.1791,0.060845,-0.0047684,0.42973,-0.18737,-0.038392,-0.033494,0.0031451,0.0018353,-0.02455,8.2769e-05,0.012268,-0.012991,0.00064235,0.0017569,-0.029465,0.089347,0.1832,-0.34908,5.06,-0.40256,-0.029084,6.3203,1.0231,2.4436,-2.1245,1.8253,-1.716,1.5642,0.78285,0.0093813,0.034772,-0.0035421,-0.010051,0.11919,0.037593,0.035054,0.034352,0.015331,-0.024741,0.05798,-0.019703
12.692,0.00099623,0.029564,1.4499,0.010809,0.022881,-0.076457,-0.16295,0.026875,0,0,0,185.53,0,0,0,-0.19055,-0.018883,0.010491,0.42973,-0.22254,0.016198,-0.17834,0.060845,-0.0047684,0.42515,-0.18387,-0.031946,-0.0051176,0.0051043,-0.010731,-0.004727,-0.00060299,0.003071,0.034334,0.013525,-0.0047773,-0.20824,0.10335,0.19513,0.76799,5.06,-0.81663,-1.0179,5.8408,0.80142,1.1869,-2.1585,2.2363,-1.8905,1.0065,0.29984,0.0086679,0.037663,-0.0079517,-0.0116,0.13208,0.034152,0.03686,0.037819,0.011589,-0.022272,0.060801,-0.019621
12.723,0.0046347,0.030392,1.244,0.0094711,0.019538,-0.059192,-0.14457,-0.013155,0,0,0,185.57,0,0,0,-0.19055,-0.01812,0.010491,0.42782,-0.22254,0.016198,-0.17758,0.061608,-0.0051499,0.41981,-0.18261,-0.029652,0.00032377,0.02757,-0.0039253,-0.11817,-0.00046857,0.0015912,0.049014,0.024018,-0.0061016,-0.20486,0.065087,0.085748,-0.48872,5.06,-0.88564,-1.3088,6.0301,0.90435,1.1869,-1.3087,2.2121,-1.8905,0.90262,0.20304,0.0048399,0.038352,-0.0099614,-0.017488,0.12308,0.034705,0.039158,0.03552,0.013145,-0.036493,0.049229,-0.016237
12.756,0.004825,0.033345,0.9792,0.0070675,0.015561,-0.076467,-0.1135,-0.021933,0,0,0,185.54,0,0,0,-0.19017,-0.017739,0.0097276,0.42096,-0.22254,0.016198,-0.17834,0.06199,-0.0051499,0.41638,-0.1816,-0.027819,0.0041902,0.010576,-0.013243,-0.2108,-0.0042938,0.016213,-0.037146,0.013389,0.011498,-0.042025,-0.024459,-0.016589,0.48872,5.6531,-0.97766,-1.0179,5.8514,0.90492,2.0247,-1.8866,2.1879,-2.065,0.26272,0.22902,0.0056533,0.035194,-0.0092863,-0.020677,0.11573,0.037297,0.041404,0.033812,0.013603,-0.040391,0.052433,-0.015445
12.778,0.0047219,0.022466,0.76024,0.0051616,0.012224,-0.052569,-0.11046,0.053135,0,0,0,185.54,0,0,0,-0.1894,-0.017357,0.0093462,0.41409,-0.22254,0.016198,-0.18025,0.06199,-0.0051499,0.41524,-0.18232,-0.028315,0.014849,0.0028009,-0.002575,-0.2234,-0.0057085,0.0099712,-0.0499,0.0012533,7.9087e-06,-0.055167,0.0024516,0.01794,-0.62835,5.1712,-0.97766,-0.95978,5.633,1.0989,1.6058,-2.2945,2.4297,-2.7048,0.092306,0.24605,0.0049837,0.037116,-0.010993,-0.027151,0.11537,0.034599,0.040307,0.038727,0.012886,-0.040925,0.051567,-0.018324
12.8,0.004805,0.022023,0.51349,0.0040999,0.0079693,-0.031182,-0.14538,0.080554,0,0,0,185.46,0,0,0,-0.18902,-0.017357,0.0085832,0.40761,-0.22254,0.016198,-0.18025,0.062371,-0.0051499,0.41066,-0.18232,-0.028315,-0.0020502,-0.0063519,-0.028147,-0.16491,0.0010751,-0.0083613,0.023917,0.0054528,0.00058473,-0.17993,0.016541,-0.019411,-2.1643,5.7273,-1.1387,-1.4251,5.2335,0.88161,2.0247,-2.619,1.9945,-2.0068,-0.24022,0.40981,0.0022824,0.036718,-0.011345,-0.031476,0.1091,0.035847,0.04069,0.036222,0.014043,-0.047494,0.048808,-0.01639
12.843,0.0048207,0.042051,0.24952,0.0025365,0.0035401,-0.061852,-0.13294,0.072489,0,0,0,185.01,0,0,0,-0.18978,-0.016594,0.0051499,0.40455,-0.22228,0.015726,-0.17872,0.063897,-0.0055314,0.40265,-0.18146,-0.029992,-0.028366,0.02094,-0.14096,-0.10914,0.004458,0.0028282,0.059554,0.049046,0.0082879,-0.24233,0.017667,-0.012777,-1.0473,5.06,-0.70161,-1.1343,5.4435,0.9976,2.0247,-2.7656,2.3813,-2.4722,-0.5918,0.5644,-0.0013033,0.035438,-0.013889,-0.040841,0.09563,0.037829,0.041461,0.032656,0.013914,-0.059521,0.040745,-0.0151
12.863,0.0048885,0.020727,0.1749,0.0018719,0.0024113,-0.077115,-0.13827,0.063496,0,0,0,184.91,0,0,0,-0.18978,-0.016594,0.003624,0.40341,-0.22228,0.015726,-0.17834,0.064279,-0.0055314,0.40112,-0.18146,-0.029992,-0.012379,0.013544,-0.1533,-0.14074,0.002104,0.011838,0.040477,0.043887,0.010614,-0.18905,0.0015645,-0.00052585,-0.48872,5.3566,-0.54059,-1.1343,5.1912,0.86028,2.1643,-3.0952,2.0912,-2.763,-0.41805,0.5073,-0.0027504,0.035678,-0.018818,-0.044936,0.09327,0.037209,0.044486,0.034586,0.011682,-0.064574,0.042247,-0.016238
12.88,0.0047745,0.016592,0.046332,-0.00056938,-0.00057422,-0.10358,-0.11635,0.10517,0,0,0,184.91,0,0,0,-0.18978,-0.016594,-0.0028611,0.39883,-0.22228,0.015726,-0.17796,0.066186,-0.0051499,0.39845,-0.18103,-0.03083,-0.01584,-0.0060485,-0.26229,-0.22033,-0.0013756,0.016029,0.018596,0.082261,0.017998,-0.094302,0.033567,-0.045685,-0.34908,5.1712,-0.37956,-0.90161,4.7772,0.88911,1.6058,-3.1319,2.2363,-3.6923,-0.89206,0.5565,-0.0028659,0.036046,-0.020938,-0.048147,0.090278,0.035138,0.045375,0.035462,0.01153,-0.065688,0.042033,-0.017373
12.907,0.0050913,0.026712,0.2065,-0.0025994,-0.0024965,-0.096669,-0.097096,0.20778,0,0,0,184.91,0,0,0,-0.19017,-0.016594,-0.0032425,0.3954,-0.22228,0.015726,-0.17796,0.067712,-0.0047684,0.39654,-0.18035,-0.031208,-0.041591,-0.0049758,0.043653,-0.15962,0.00076024,0.015459,0.0121,0.050216,0.020867,-0.10721,0.029972,-0.019106,-0.34908,4.8535,-0.51758,-1.2506,4.7667,0.98119,1.6058,-3.8278,2.6956,-2.414,-1.074,0.48387,-0.004226,0.036754,-0.026271,-0.050905,0.085986,0.033009,0.046246,0.039478,0.011852,-0.06749,0.044303,-0.018555
