pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m,peak_speed_mps,mean_speed_mps,cmd_speed_mps
0.5327,7.4347,0.0905,combined,1.2653,5.8600,0.5286,0.1943,0.4960,1.3479,0.3869,0.0000
2.4768,2.9183,1.1830,path,3.2719,6.5800,1.8942,-0.4064,2.4433,1.9945,1.4518,0.5853
0.5101,3.0323,0.0841,lateral,0.1452,4.8000,0.1331,-0.0030,0.5101,0.7357,0.1948,0.0000
0.0145,3.4898,0.0141,stand,0.0000,4.8400,0.0000,nan,nan,0.1730,0.0339,0.0000
0.5320,1.8207,0.0412,combined,1.3610,4.2000,0.5320,-0.4893,0.2088,0.9087,0.2538,0.0000
0.5750,1.3516,0.1415,combined,0.5719,6.0000,0.5652,-0.1994,0.5394,0.7110,0.1676,0.0000
0.4404,3.6476,0.0239,straight,1.9968,4.9600,0.1283,0.4391,0.0333,1.6843,0.6243,0.0000
0.5787,3.7306,0.0970,combined,0.6556,7.9200,0.0329,0.5273,0.2384,1.3698,0.2679,0.0000
0.2977,18.1329,0.4896,path,6.4970,6.0200,0.1717,0.2055,0.2153,1.7937,1.2701,0.3031
0.5594,4.3664,0.0296,straight,0.8890,6.9000,0.0311,0.5592,0.0153,1.4150,0.3205,0.0000
1.2464,1.1090,1.3540,path,3.0168,4.5000,0.6894,-1.2441,0.0759,1.3398,0.9841,0.4792
4.1425,85.3023,0.1475,path,2.9488,4.4600,1.4272,-0.3412,4.1284,2.4607,1.4526,0.6290
1.5184,125.8434,0.3124,path,0.6122,6.3800,0.8435,-1.3833,0.6262,1.0486,0.4718,0.8159
0.4457,4.3363,0.0487,combined,1.9726,5.7000,0.4457,0.2365,0.3778,1.3047,0.4710,0.0000
0.4872,0.1974,0.0466,combined,1.3313,6.2000,0.1997,0.4731,0.1165,1.5915,0.4239,0.0000
0.5836,2.8124,0.0123,turn,0.0000,5.1800,0.0000,nan,nan,0.8948,0.2528,0.0000
0.5192,2.4527,0.0492,straight,1.3873,4.3800,0.5143,-0.5157,0.0604,0.8721,0.2281,0.0000
0.5666,1.2154,0.1723,lateral,1.4630,4.3200,0.5666,-0.1270,0.5522,0.7513,0.3417,0.0000
0.6515,0.3263,0.0982,straight,1.1451,6.2600,0.0523,0.6515,0.0026,1.5468,0.4233,0.0000
0.5308,3.9581,0.0762,combined,1.4053,5.6400,0.5287,-0.2313,0.4778,0.7129,0.2622,0.0000
0.5924,4.2482,0.0039,straight,1.1253,5.5200,0.0232,0.5896,0.0582,1.8117,0.4879,0.0000
0.6090,6.1279,0.1034,combined,1.5246,4.4400,0.6014,-0.1409,0.5925,0.8345,0.3469,0.0000
0.5710,7.3239,0.1096,turn,0.0000,6.5000,0.0000,nan,nan,0.6228,0.1790,0.0000
0.5399,5.6865,0.0547,turn,0.0000,4.6400,0.0000,nan,nan,0.7164,0.2390,0.0000
0.9479,5.6413,1.4896,path,3.7698,7.8800,0.5955,-0.4523,0.8330,1.6990,1.1885,0.6281
0.5459,5.1858,0.0542,turn,0.0000,5.2400,0.0000,nan,nan,0.6189,0.2149,0.0000
2.8160,44.1042,1.6408,path,4.5096,4.6800,0.9317,-2.0327,1.9488,1.9194,0.9575,0.8358
0.5381,5.7922,0.0747,lateral,1.4669,5.6200,0.5381,-0.0812,0.5320,0.8663,0.2949,0.0000
1.9411,3.1925,0.9673,path,3.3973,4.9000,1.1007,-1.9347,0.1567,1.4754,0.8764,0.3577
1.6256,6.9320,0.8909,path,1.2181,5.8200,0.6464,-1.6233,0.0858,1.7993,0.7233,0.3680
0.4896,7.3442,0.0396,straight,1.9487,4.1200,0.4896,-0.4777,0.1075,1.0939,0.3849,0.0000
0.5694,4.8610,0.0322,turn,0.0000,4.4000,0.0000,nan,nan,0.5044,0.1831,0.0000
1.0902,5.1196,1.2734,path,7.1873,7.0200,0.7461,-0.8177,0.7210,1.6931,1.3674,0.7341
0.5386,4.7115,0.0222,combined,0.5371,6.2600,0.4884,-0.3758,0.3858,0.5361,0.1202,0.0000
2.0381,17.2207,1.1261,path,4.3211,6.8400,1.8420,-1.9552,0.5754,2.0134,1.2545,0.6777
1.4270,0.9186,1.1185,path,1.6811,5.3000,0.8689,-1.3892,0.3262,1.5913,1.0202,0.6638
0.5649,4.4448,0.0677,straight,0.5327,4.7800,0.0076,0.5579,0.0884,1.1840,0.3647,0.0000
0.5282,5.0284,0.0051,combined,0.8045,4.3800,0.2094,0.4890,0.1996,1.2336,0.3956,0.0000
1.4707,7.6146,1.2407,path,3.3957,4.9400,0.9780,-0.3156,1.4364,1.4704,0.9373,0.6978
0.4592,2.1557,0.0851,straight,1.4249,4.9600,0.0126,0.4591,0.0107,1.4852,0.5134,0.0000
1.5453,97.2271,0.4860,path,2.5865,5.9800,0.8827,-1.4902,0.4091,1.5706,0.6837,0.6690
2.1974,72.1462,0.8215,path,4.0680,7.7200,2.1046,-2.0145,0.8777,1.7067,0.9166,0.7794
0.5240,3.4764,0.1383,straight,0.6429,6.3600,0.5203,-0.5239,0.0101,0.2454,0.0990,0.0000
1.4676,20.1104,1.7924,path,6.5874,5.0400,0.7936,-1.4657,0.0746,1.8293,1.3868,0.6098
1.4633,22.5151,1.0233,path,3.3331,4.9600,0.6361,0.4169,1.4027,1.9135,1.1720,0.3235
1.1780,0.5695,1.3848,path,0.8667,7.3400,0.5649,-1.1780,0.0037,1.7985,0.9452,0.4357
0.9034,2.5175,0.7538,path,4.9893,4.9000,0.7902,0.6864,0.5874,1.8655,1.3088,0.4030
2.6547,50.8537,2.0707,path,7.1560,4.9800,1.1796,-1.9465,1.8052,2.2716,1.6218,0.8073
0.5569,2.8430,0.0342,turn,0.0000,4.9200,0.0000,nan,nan,0.6180,0.2198,0.0000
3.4428,8.9196,0.4221,path,1.4201,6.3600,0.9352,-3.2236,1.2087,1.6588,0.8110,0.8237
1.2117,8.5054,1.2162,path,3.6722,4.1800,0.7178,-0.8550,0.8586,1.6663,1.2178,0.3233
0.5106,5.0461,0.0792,turn,0.0000,7.3200,0.0000,nan,nan,0.8723,0.1769,0.0000
0.4771,4.1195,0.0323,combined,0.7992,4.8600,0.4766,-0.2947,0.3752,0.6688,0.2008,0.0000
0.5116,7.8922,0.1376,straight,0.6637,5.5200,0.4950,-0.5094,0.0473,0.2810,0.1064,0.0000
1.6751,7.5863,1.2002,path,5.5537,5.9000,1.2020,-1.0246,1.3251,1.7790,1.3699,0.6932
0.5147,5.1422,0.0828,lateral,1.2299,7.3000,0.5079,0.0621,0.5109,0.8260,0.2342,0.0000
1.4123,9.2102,0.6371,path,6.0965,5.4000,1.2919,-1.2461,0.6648,1.7300,1.0513,0.6524
1.2457,99.6112,0.3101,path,0.4339,5.1200,1.0845,-0.3410,1.1981,1.8977,0.7195,0.4328
2.1098,37.2741,0.5968,path,0.9040,4.0200,0.6415,1.5058,1.4777,1.7895,0.9898,0.6020
2.2007,107.4882,1.0840,path,2.3050,7.3400,0.8619,-0.4285,2.1586,1.6601,0.9291,0.6650
0.4585,1.4936,0.1461,lateral,1.0778,4.3400,0.4585,-0.0489,0.4559,0.6478,0.2847,0.0000
0.4334,2.0465,0.1571,straight,0.1390,7.4400,0.1380,-0.4318,0.0374,0.4031,0.1383,0.0000
1.1634,5.6733,0.6410,path,0.5541,7.6800,0.8426,-0.1488,1.1539,1.8090,0.7426,0.3231
0.0277,2.9880,0.0421,stand,0.0000,5.4600,0.0000,nan,nan,0.0895,0.0325,0.0000
1.8540,101.3483,0.2739,path,1.7148,6.3000,0.1348,-1.4099,1.2040,1.3886,0.5437,0.6618
2.0002,8.6385,1.4507,path,7.5213,5.3000,1.4984,-1.7104,1.0369,1.8535,1.4516,0.3589
0.5603,4.9517,0.0594,combined,0.2693,7.2000,0.0095,0.5507,0.1033,0.6347,0.1838,0.0000
0.0236,0.5532,0.0198,stand,0.0000,7.0800,0.0000,nan,nan,0.1368,0.0279,0.0000
0.5965,2.1978,0.1223,combined,1.9277,6.6400,0.5931,0.4603,0.3794,1.7146,0.5024,0.0000
1.5684,46.3569,0.2372,path,1.2502,5.5200,0.0382,-1.5563,0.1950,1.4319,0.4787,0.5435
0.5216,2.9886,0.0259,combined,1.4583,6.1000,0.5205,0.4570,0.2513,1.7964,0.4594,0.0000
0.0224,0.3445,0.0379,stand,0.0000,5.1200,0.0000,nan,nan,0.1461,0.0329,0.3146
0.5995,1.7404,0.0721,lateral,0.1674,4.2000,0.1649,-0.0423,0.5980,0.7792,0.2473,0.0000
0.4680,4.0769,0.1699,turn,0.0000,7.0600,0.0000,nan,nan,0.6508,0.1387,0.0000
1.9059,9.3985,1.2371,path,1.8357,6.3000,1.4317,-1.7756,0.6925,1.6567,1.2619,0.5742
0.5049,3.2326,0.0363,turn,0.0000,7.4000,0.0000,nan,nan,0.7479,0.1735,0.0000
1.7009,8.3369,1.3134,path,2.1512,7.0200,1.6817,1.5004,0.8011,2.1337,1.2855,0.4234
1.1371,16.0129,1.5240,path,2.4948,6.0200,0.7443,-0.7912,0.8167,1.9527,1.2991,0.6257
0.9073,1.6221,1.5693,path,0.9065,6.4800,0.6154,0.8337,0.3581,1.7048,1.2457,0.4919
1.7436,66.5119,0.7552,path,3.4728,4.7200,1.6531,-1.6187,0.6481,1.7403,0.9827,0.6905
0.4439,3.6905,0.1096,straight,0.4501,7.7400,0.0284,0.4364,0.0812,0.9010,0.1959,0.0000
2.0420,12.6786,0.8886,path,3.7782,4.9800,1.4537,-2.0209,0.2932,1.9628,1.0808,0.3309
0.5441,6.3712,0.1016,turn,0.0000,7.0200,0.0000,nan,nan,0.7566,0.1786,0.0000
0.5076,5.0097,0.0246,combined,0.9555,6.3400,0.5076,-0.3345,0.3818,0.5105,0.1547,0.0000
0.5031,3.5298,0.1058,combined,0.7151,5.9600,0.4986,-0.4786,0.1551,0.4670,0.1354,0.0000
0.5744,5.5359,0.1365,straight,0.1092,7.1600,0.1092,-0.5742,0.0127,0.4681,0.1307,0.0000
0.4861,3.6082,0.1807,combined,1.7446,5.9200,0.4805,-0.4860,0.0125,1.0222,0.2677,0.0000
0.5936,3.6225,0.0664,turn,0.0000,6.2600,0.0000,nan,nan,0.6154,0.1810,0.0000
0.5139,5.8744,0.0480,combined,0.8633,7.4000,0.5100,-0.3701,0.3565,0.4647,0.1317,0.0000
0.5705,2.6872,0.0252,straight,1.1031,4.7000,0.0152,0.5682,0.0507,1.5539,0.5191,0.0000
0.5971,5.7827,0.0737,combined,1.9496,6.9600,0.5800,0.4205,0.4239,1.5963,0.4519,0.0000
0.5350,3.8137,0.1027,turn,0.0000,5.4600,0.0000,nan,nan,0.5064,0.1742,0.0000
1.4799,4.2282,0.9607,path,5.9694,4.5200,0.8152,-1.4760,0.1080,1.8386,1.1225,0.4078
0.5553,1.4107,0.0458,turn,0.0000,5.7600,0.0000,nan,nan,0.4575,0.1742,0.0000
2.6538,15.1653,1.1123,path,3.4584,6.6600,1.3870,-2.1807,1.5124,1.5780,0.9679,0.5008
0.5503,4.2769,0.0267,combined,1.1873,7.0400,0.5262,-0.4445,0.3245,0.5615,0.1495,0.0000
2.4950,6.3296,0.9525,path,4.2627,7.9000,1.1707,-2.4750,0.3147,1.3298,0.8448,0.4913
0.5448,5.4058,0.0310,combined,1.9953,7.6800,0.5427,0.4204,0.3465,1.5459,0.4209,0.0000
0.5338,2.0542,0.1347,combined,1.3923,6.5400,0.5247,0.4129,0.3383,1.5670,0.4136,0.0000
0.4925,6.8949,0.0059,straight,1.8157,6.7200,0.4841,-0.4877,0.0682,1.1416,0.2606,0.0000
0.5677,2.1664,0.1009,lateral,1.4499,4.7800,0.5627,0.0375,0.5664,0.8099,0.3535,0.0000
1.3700,0.9313,1.1848,path,5.2705,4.0800,0.8412,-1.2740,0.5038,1.5368,1.2095,0.3745
2.5877,2.0299,1.2683,path,4.4006,7.2600,1.2403,-2.2626,1.2557,1.5187,0.9402,0.3697
2.5103,57.9138,0.6776,path,0.9587,7.9600,1.8870,-2.3824,0.7911,1.8806,1.0397,0.5875
2.3912,16.6747,1.1183,path,2.4135,5.0400,2.2797,-1.5067,1.8568,1.9948,1.2884,0.7887
1.2360,5.9065,1.7522,path,1.3778,7.1400,0.8419,-0.7033,1.0164,1.7388,1.2136,0.3377
1.8495,0.0957,1.0100,path,2.9833,6.0400,1.4415,-0.8463,1.6445,1.4720,1.0271,0.6521
1.1213,74.5680,0.0651,path,0.5970,5.0600,0.7351,-0.9314,0.6243,1.4514,0.4757,0.4287
0.4771,3.0326,0.1474,turn,0.0000,4.9800,0.0000,nan,nan,0.4689,0.1588,0.4923
0.6472,4.9675,0.0158,combined,1.8391,4.3600,0.6472,-0.2701,0.5882,0.9983,0.4020,0.4584
2.4071,128.2779,1.3414,path,1.0032,7.4600,1.3420,-2.4070,0.0196,2.1151,1.0642,0.7714
1.6788,38.8721,1.2141,path,3.4480,7.3600,0.8910,-0.5261,1.5942,2.3266,1.5185,0.4739
0.5510,3.5062,0.0294,turn,0.0000,6.7200,0.0000,nan,nan,0.8719,0.1889,0.0000
1.3016,6.4194,1.2862,path,1.3705,6.4400,0.8331,0.0312,1.3012,1.7882,1.3270,0.8677
0.5347,1.4231,0.0688,straight,1.6859,7.3200,0.0471,0.5342,0.0237,1.7525,0.4371,0.0000
0.9802,6.2798,1.6201,path,0.3399,6.8600,0.7807,-0.6025,0.7731,1.8858,1.2553,0.3753
0.5656,2.4403,0.1277,combined,2.0103,5.4800,0.5656,-0.0498,0.5634,0.9949,0.3834,0.0000
0.5768,1.5180,0.0769,combined,1.5250,4.0200,0.5768,-0.2055,0.5389,0.7981,0.3779,0.0000
0.5008,3.5269,0.0712,turn,0.0000,5.0600,0.0000,nan,nan,0.6293,0.2058,0.0000
1.4331,30.2044,0.4056,path,1.6700,4.4400,1.1000,-1.2104,0.7672,1.1130,0.6657,0.4565
0.4620,2.8588,0.1274,combined,2.0509,5.8400,0.4620,-0.4512,0.0994,1.0950,0.3695,0.0000
2.2481,20.3006,1.5605,path,1.9049,6.5800,1.9688,-1.4820,1.6905,1.9770,1.6326,0.7225
0.5692,3.0346,0.0482,turn,0.0000,6.6000,0.0000,nan,nan,0.7334,0.1678,0.0000
1.2773,10.9118,1.3119,path,2.0042,7.4400,0.6384,-0.8920,0.9143,1.7922,1.2542,0.5345
1.0168,9.8282,0.2422,path,0.6237,6.7600,0.9034,-0.1886,0.9992,1.7040,0.7744,0.3583
2.6545,1.6865,1.3464,path,7.8335,4.4600,2.0210,-2.4177,1.0959,2.1083,1.4874,0.8043
0.5743,2.9044,0.0643,turn,0.0000,4.5400,0.0000,nan,nan,0.8392,0.2646,0.0000
0.5426,6.1775,0.1467,turn,0.0000,4.5600,0.0000,nan,nan,0.4444,0.1859,0.0000
0.0197,0.4216,0.0361,stand,0.0000,5.8400,0.0000,nan,nan,0.0769,0.0336,0.0000
0.5065,2.3875,0.0848,turn,0.0000,4.3800,0.0000,nan,nan,0.5849,0.1921,0.7180
0.5200,4.2569,0.0696,straight,0.5260,6.5200,0.5006,-0.5178,0.0471,0.1976,0.0809,0.0000
0.5322,4.7178,0.1875,combined,0.8710,7.6200,0.5173,-0.1680,0.5050,0.6702,0.1733,0.0000
1.7984,21.8674,0.7444,path,1.4760,7.2600,1.3484,-1.7663,0.3381,1.0402,0.7149,0.4516
1.7682,7.4866,0.4104,path,0.4324,4.2000,1.4132,-0.7754,1.5891,1.4079,0.8172,0.6619
1.4391,10.0017,0.7150,path,5.9076,4.9000,1.0771,-1.4268,0.1874,2.1554,1.1126,0.7830
0.5405,3.4644,0.0901,combined,0.7404,5.8000,0.0170,0.5319,0.0962,0.8029,0.2714,0.3035
1.3497,34.3914,0.7035,path,1.2796,6.5800,0.8294,-1.0960,0.7877,1.5158,0.5724,0.7797
0.0294,0.9857,0.0195,stand,0.0000,7.4600,0.0000,nan,nan,0.1395,0.0274,0.0000
0.4370,3.4311,0.1517,combined,1.9364,5.9800,0.4303,-0.3954,0.1861,1.1512,0.3066,0.0000
2.2027,21.8811,1.5355,path,3.1354,7.3800,1.3833,-1.5689,1.5461,1.8069,1.2663,0.4379
0.5501,5.6643,0.0345,combined,0.8250,7.8000,0.0749,0.5462,0.0658,1.3377,0.2853,0.3435
0.5708,1.5030,0.0803,lateral,1.0597,5.0400,0.5555,-0.0429,0.5692,0.5932,0.2447,0.0000
1.5351,94.9737,0.3265,path,1.0011,4.4000,0.9466,-0.9416,1.2124,1.6086,0.7561,0.4207
0.4550,0.3288,0.1030,combined,1.1363,5.4000,0.4550,-0.1505,0.4294,0.7597,0.2480,0.6287
2.1950,10.3129,1.1171,path,3.2753,6.2400,1.2334,-2.1593,0.3942,1.4340,1.0536,0.5418
0.5607,4.9680,0.0503,combined,1.1117,7.9200,0.5549,0.3976,0.3954,1.4469,0.2953,0.4738
1.0292,6.2590,1.7706,path,0.5584,6.3200,0.7491,-0.1103,1.0233,1.9207,1.4022,0.8379
0.6258,5.3891,0.1026,turn,0.0000,4.3400,0.0000,nan,nan,0.6203,0.2236,0.0000
1.2627,3.0489,1.5880,path,3.4094,7.8600,0.2043,0.3456,1.2145,2.0174,1.2289,0.3574
0.4926,0.9774,0.1198,straight,1.7233,5.3600,0.4873,-0.4912,0.0373,1.0899,0.2788,0.0000
1.6361,11.9295,0.7385,path,0.5703,5.0600,0.9944,0.2420,1.6181,1.5072,0.6254,0.4422
0.5403,3.9305,0.1013,turn,0.0000,6.6200,0.0000,nan,nan,0.7431,0.1910,0.0000
0.6236,2.6243,0.0751,straight,0.6998,7.8400,0.0277,0.6235,0.0091,1.2823,0.2737,0.0000
1.5224,5.1282,1.3554,path,3.6659,7.0400,0.7934,1.2791,0.8256,1.9315,1.4554,0.7575
2.2701,19.9616,1.1191,path,3.1323,6.6800,1.1294,-1.9435,1.1731,1.2749,0.8137,0.7063
0.5258,4.0913,0.0397,straight,1.3999,5.1200,0.0089,0.5255,0.0192,1.6842,0.5147,0.0000
0.4481,5.9470,0.0668,combined,1.0094,7.5200,0.4423,-0.4314,0.1212,0.6760,0.1426,0.0000
2.3689,12.5610,1.4030,path,4.8627,6.0800,2.0446,-0.8463,2.2126,1.9776,1.5803,0.5797
1.1168,38.3866,1.0079,path,1.4140,7.1200,0.7997,-0.6897,0.8784,1.6356,1.0399,0.5326
2.6330,29.6343,2.2482,path,11.7086,6.7200,1.4800,-2.5258,0.7436,2.4465,1.6741,0.7680
1.0179,18.9478,0.3763,path,1.6206,4.1400,0.9082,-0.9368,0.3982,0.7113,0.3626,0.7236
0.0279,2.0839,0.0135,stand,0.0000,5.4400,0.0000,nan,nan,0.1570,0.0341,0.3576
0.5599,6.5452,0.0305,combined,1.2866,6.2600,0.5426,-0.5582,0.0441,0.7366,0.1629,0.0000
1.4073,31.3589,0.5523,path,5.5216,5.4400,1.4073,0.2869,1.3778,2.4064,1.3161,0.4181
0.5258,4.2292,0.0922,turn,0.0000,7.1200,0.0000,nan,nan,0.6597,0.1537,0.5915
1.7466,55.2355,0.5567,path,2.2763,7.9400,0.4566,-1.4830,0.9226,1.5988,0.6799,0.6530
0.0154,1.3258,0.0389,stand,0.0000,4.7600,0.0000,nan,nan,0.1355,0.0322,0.0000
3.3429,8.2548,0.9053,path,2.8306,4.8200,1.2329,-3.3081,0.4813,1.8274,0.7824,0.8463
0.5657,1.6439,0.0606,combined,1.7076,4.6600,0.4399,0.5438,0.1559,1.7486,0.5800,0.0000
1.5633,6.1978,1.2854,path,2.5169,4.7800,1.0800,-1.4948,0.4577,1.6759,1.1016,0.8140
1.7534,18.4908,1.3097,path,1.1877,4.5600,1.4012,0.0261,1.7532,1.8483,1.2702,0.6388
1.5210,7.6813,0.5462,path,1.8463,6.9000,0.9126,-1.4987,0.2600,1.9298,0.6010,0.6544
0.4655,5.1806,0.0274,combined,1.0147,6.0200,0.4602,-0.3332,0.3250,0.5935,0.1755,0.0000
0.4840,9.5992,0.1300,lateral,0.7029,6.1400,0.4779,-0.0993,0.4737,0.7151,0.1899,0.0000
1.4873,7.5361,1.5602,path,2.2880,6.5200,0.9121,1.3370,0.6516,1.8515,1.3133,0.4761
1.8001,11.4019,1.1523,path,4.3620,5.8400,1.2657,-1.7481,0.4296,1.6581,0.9849,0.6487
1.5623,10.5935,1.1998,path,2.5280,5.6200,0.8451,-1.4985,0.4421,1.3790,0.7147,0.6764
0.5218,3.8983,0.0207,lateral,1.3483,6.3200,0.5218,0.0162,0.5215,0.9062,0.2727,0.0000
0.0040,0.2202,0.0244,stand,0.0000,6.1200,0.0000,nan,nan,0.0753,0.0271,0.0000
0.4792,1.4386,0.0892,turn,0.0000,7.8200,0.0000,nan,nan,0.4119,0.1272,0.0000
0.9669,65.3414,0.5068,path,6.1065,5.3400,0.8309,0.8680,0.4260,1.9130,1.4441,0.8657
1.8323,32.0796,0.7489,path,5.9876,6.5600,1.0761,-0.6803,1.7014,1.8788,1.1667,0.3673
0.0195,0.8627,0.0217,stand,0.0000,7.0600,0.0000,nan,nan,0.1600,0.0280,0.7171
2.0830,29.6610,0.9726,path,4.5489,6.1400,1.8147,-2.0797,0.1170,2.1312,1.4177,0.3535
0.0223,0.6138,0.0068,stand,0.0000,6.8400,0.0000,nan,nan,0.1334,0.0269,0.7424
0.4397,3.9973,0.0338,combined,0.7512,7.7600,0.4397,0.0573,0.4359,0.5053,0.1659,0.0000
0.5689,1.5496,0.0974,lateral,0.3173,6.5200,0.2963,0.0125,0.5688,0.6111,0.1693,0.0000
0.5573,7.0395,0.1309,lateral,1.4348,7.8800,0.5488,-0.0422,0.5557,0.8885,0.2317,0.0000
0.5459,5.4894,0.0194,straight,1.1270,6.5600,0.0082,0.5448,0.0335,1.6524,0.3662,0.0000
0.5863,3.7171,0.0627,combined,1.2859,7.8200,0.5501,-0.3437,0.4750,0.7254,0.1633,0.0000
1.5416,8.9078,2.1023,path,3.7990,7.1600,0.4481,-0.7585,1.3421,2.3270,1.6597,0.6773
0.5590,6.0867,0.1500,turn,0.0000,6.5800,0.0000,nan,nan,0.9840,0.2004,0.0000
1.5979,34.7321,0.6041,path,1.2805,6.0800,1.0180,-1.0377,1.2152,1.3751,0.6659,0.6906
2.3784,52.5655,0.9884,path,3.8561,4.2200,1.1943,-0.4475,2.3359,2.3454,1.0991,0.3306
0.5514,3.3475,0.0757,straight,0.4471,6.4000,0.0329,0.5514,0.0026,0.9885,0.2428,0.0000
0.5416,9.0172,0.1213,combined,2.1972,5.4000,0.5391,-0.1000,0.5322,1.1525,0.4129,0.0000
0.5226,4.7548,0.1080,straight,0.0977,6.1000,0.0973,-0.5218,0.0294,0.4475,0.1405,0.5421
0.0114,0.6124,0.0518,stand,0.0000,6.8600,0.0000,nan,nan,0.0750,0.0278,0.0000
0.5926,3.2859,0.0289,lateral,1.4410,5.7400,0.5437,0.0087,0.5926,0.8873,0.3036,0.0000
0.5428,3.7253,0.0602,combined,1.8954,6.5600,0.5367,0.2003,0.5045,1.3941,0.3911,0.0000
0.5243,4.4960,0.0867,combined,1.3003,7.2200,0.5109,-0.5045,0.1426,0.8173,0.1864,0.0000
0.4701,7.9874,0.1715,lateral,0.2047,5.5600,0.1824,-0.0738,0.4643,0.7161,0.1950,0.0000
0.5466,4.9462,0.0396,turn,0.0000,6.6000,0.0000,nan,nan,0.7707,0.1924,0.6253
0.4444,5.2505,0.1032,straight,1.0276,7.1400,0.0072,0.4442,0.0129,1.2989,0.3207,0.0000
0.5440,2.0128,0.0976,straight,1.3289,5.8800,0.0256,0.5422,0.0440,1.7403,0.4384,0.0000
0.5418,4.5986,0.0502,combined,2.4124,6.4200,0.5397,-0.3963,0.3694,1.0583,0.3393,0.0000
0.5846,3.3349,0.0586,lateral,0.1875,7.3000,0.1791,-0.0110,0.5845,0.6690,0.1611,0.0000
0.5538,4.7830,0.1482,combined,1.5434,7.8400,0.3354,0.5453,0.0962,1.8722,0.3843,0.0000
2.3545,34.0233,0.1914,path,4.3812,5.8800,0.3468,1.9034,1.3859,1.8662,1.2269,0.4772
2.1539,7.0526,0.2234,path,2.7956,4.0200,1.3412,-2.0229,0.7397,1.3907,0.7600,0.7554
0.5179,7.4571,0.0477,combined,1.0526,5.8400,0.5127,-0.5159,0.0449,0.6134,0.1665,0.0000
0.5074,2.6763,0.0287,turn,0.0000,4.3600,0.0000,nan,nan,0.5765,0.1863,0.0000
0.5580,6.3790,0.1249,combined,0.7428,5.9000,0.5580,-0.3290,0.4506,0.6721,0.1721,0.0000
0.6005,3.0841,0.0989,lateral,0.5034,7.4000,0.4336,0.0240,0.6000,0.6630,0.1832,0.0000
0.5692,3.7719,0.0770,straight,0.8670,5.1400,0.5607,-0.5672,0.0477,0.3713,0.1085,0.0000
0.5499,3.4546,0.0137,combined,0.9498,7.7600,0.5016,0.4023,0.3749,1.4394,0.2933,0.0000
0.4082,6.6778,0.1379,lateral,0.2125,4.9800,0.2125,0.0498,0.4051,0.4481,0.1550,0.0000
1.2177,0.3429,1.1888,path,3.2839,6.4200,0.8069,-1.2166,0.0534,1.3531,1.0038,0.7216
0.4994,3.6036,0.0853,lateral,0.0886,5.8600,0.0886,-0.0802,0.4929,0.4409,0.1493,0.0000
2.4193,6.7886,1.3120,path,3.8749,4.6000,1.4501,-2.3833,0.4159,1.7492,1.0214,0.5618
0.4576,2.0786,0.1441,turn,0.0000,7.2400,0.0000,nan,nan,0.5239,0.1425,0.0000
0.5604,5.6659,0.1035,lateral,1.1382,7.2400,0.5502,-0.0322,0.5595,0.8220,0.2336,0.0000
0.5435,7.7066,0.0485,combined,1.6739,4.6200,0.5414,-0.0264,0.5429,0.9987,0.4224,0.0000
1.7993,145.3388,0.2777,path,1.2085,7.2600,1.3969,-1.6327,0.7562,1.8783,1.3024,0.7896
0.8571,0.4097,1.5091,path,5.9278,4.2600,0.6357,-0.8411,0.1644,1.8305,1.3855,0.6240
0.5619,4.2363,0.1101,combined,1.4052,5.1400,0.5619,0.3305,0.4545,1.4211,0.5023,0.0000
0.5764,2.4304,0.0723,combined,1.2469,7.7800,0.5679,-0.4500,0.3602,0.8203,0.1585,0.0000
0.6031,1.2643,0.1193,combined,1.2393,6.2200,0.0160,0.5982,0.0767,1.8726,0.4908,0.0000
0.9701,0.4327,0.5191,path,1.0754,6.2800,0.5335,-0.3379,0.9094,1.4165,0.6529,0.6045
2.6680,55.5097,1.0507,path,1.5054,7.8800,2.3490,-0.2386,2.6573,1.7251,1.0361,0.6938
1.3873,7.9622,0.9737,path,3.2702,6.2400,0.6644,-1.3842,0.0922,1.3377,0.9095,0.6746
2.0325,1.2100,1.1619,path,6.3128,4.4000,1.2013,-1.9975,0.3755,2.2521,1.3605,0.3525
0.5845,2.3322,0.0937,lateral,0.2943,7.0200,0.2730,-0.0713,0.5802,0.5568,0.1599,0.0000
0.5568,1.7901,0.0354,straight,1.8423,5.1600,0.5507,-0.5568,0.0004,0.9764,0.2820,0.0000
0.5664,3.3919,0.1224,lateral,0.7629,6.4600,0.5596,0.0645,0.5627,0.8084,0.2010,0.0000
1.3105,6.1482,0.9024,path,1.5128,7.3800,0.2346,-1.2514,0.3891,1.8094,1.1111,0.3517
1.1627,2.9165,0.5117,path,1.2520,4.0400,1.0413,-1.0841,0.4204,1.2628,0.6660,0.5590
0.0071,1.5958,0.0087,stand,0.0000,5.6800,0.0000,nan,nan,0.0781,0.0288,0.0000
2.0656,44.1611,0.8002,path,1.9683,7.6400,1.0208,-1.6552,1.2358,1.2023,0.7157,0.4025
0.4434,3.6071,0.0170,lateral,0.4215,7.2800,0.3550,0.0113,0.4432,0.6720,0.1674,0.0000
0.5030,4.0770,0.0918,straight,0.4944,5.1600,0.4755,-0.4980,0.0711,0.2200,0.0846,0.0000
