pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m,peak_speed_mps,mean_speed_mps,cmd_speed_mps
0.0272,5.1933,0.0215,straight,1.7518,7.2600,0.0253,0.0013,0.0272,1.3388,0.2717,0.0000
0.0308,0.0023,0.0346,lateral,0.2233,7.2800,0.0255,0.0081,0.0298,0.4965,0.0576,0.0000
0.0210,0.3705,0.0689,turn,0.0000,7.2800,0.0000,nan,nan,0.2849,0.0547,0.0000
0.0097,1.1071,0.0251,combined,2.0163,7.2800,0.0097,-0.0035,0.0091,1.5771,0.2801,0.0000
0.0322,3.1402,0.0183,turn,0.0000,7.3200,0.0000,nan,nan,0.3431,0.0524,0.0000
0.0910,1.3569,0.0446,lateral,1.1821,7.3200,0.0790,-0.0068,0.0907,1.0744,0.1919,0.0000
0.0282,0.3933,0.0177,lateral,0.3257,7.3200,0.0228,-0.0282,0.0008,0.4221,0.0707,0.0000
0.0220,3.5719,0.0222,combined,1.6614,7.3400,0.0063,0.0220,0.0003,1.2009,0.2814,0.0000
0.0304,0.8197,0.0478,lateral,0.0108,7.3600,0.0026,-0.0259,0.0159,0.4192,0.0497,0.0000
0.0267,2.7003,0.0241,stand,0.0000,7.3800,0.0000,nan,nan,0.2878,0.0378,0.0000
0.0589,2.4769,0.0172,combined,1.5123,7.3800,0.0065,0.0581,0.0096,1.4597,0.2700,0.0000
0.0193,1.4708,0.0284,combined,1.1945,7.3800,0.0045,-0.0093,0.0169,1.1218,0.2154,0.0000
0.0526,3.4084,0.0186,combined,1.9183,7.3800,0.0370,-0.0076,0.0520,1.3046,0.3089,0.0000
0.0164,0.2750,0.0616,combined,2.0448,7.3800,0.0099,0.0101,0.0130,1.3879,0.3024,0.0000
0.0355,1.1712,0.0157,combined,1.0464,7.4400,0.0197,0.0069,0.0348,1.1133,0.1939,0.0000
0.0192,5.8254,0.0183,straight,1.7593,7.4600,0.0002,0.0035,0.0189,1.3578,0.2522,0.0000
0.0427,2.3687,0.0221,combined,2.0478,7.4800,0.0075,-0.0426,0.0026,1.3797,0.3058,0.0000
0.0352,0.6353,0.0612,straight,0.6565,7.4800,0.0140,0.0229,0.0267,0.6107,0.1225,0.0000
0.0148,0.2596,0.0323,combined,0.9704,7.4800,0.0016,0.0010,0.0147,0.8897,0.1640,0.0000
0.0444,4.7553,0.0412,straight,0.9268,7.5000,0.0277,-0.0048,0.0441,0.9727,0.1651,0.0000
0.0142,2.1430,0.0381,lateral,1.4499,7.5200,0.0092,-0.0017,0.0141,1.3799,0.2270,0.0000
0.0193,2.4503,0.0429,combined,1.2949,7.6000,0.0125,-0.0165,0.0100,1.0195,0.1970,0.0000
0.0525,0.4247,0.0250,stand,0.0000,7.6200,0.0000,nan,nan,0.2293,0.0388,0.0000
0.0451,4.0579,0.0200,lateral,0.5880,7.6400,0.0014,0.0387,0.0231,0.9432,0.1073,0.0000
0.0665,0.9329,0.0103,straight,0.8985,7.6400,0.0600,-0.0601,0.0286,0.7557,0.1453,0.0000
0.0336,2.5710,0.0433,straight,1.2543,7.6600,0.0112,0.0178,0.0285,1.3536,0.1993,0.0000
