t_s,low_state_age_s,policy_state_age_s,low_state_seq,tick_dt_s,tilt_deg,roll,pitch,gx,gy,gz,walking,gait_freq,gait_process,pub_hz,goal_x,goal_y,heading_err,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,gate_rej_legs,gate_rej_total,gate_samples,gate_dt_p99_ms,gate_dt_max_ms
36.398,0.0018578,0.011922,11982,0.012356,1.3068,0.0017688,0.022739,-0.0017991,-0.00032307,0.00047792,1,2,0.92034,99.316,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0084003,-0.001649,0.0069275,0.0094098,-0.0011645,0.0059908,0.004384,-0.0072412,0.00067419,0.00047398,0.0049157,0.0033653,0.76799,3.4615,0.080513,0.087253,2.8226,-1.6144,0.20945,-3.7546,0.88564,0.84344,-0.068601,0.19857,0.090005,-0.011559,-0.0050946,-0.30151,-0.34257,0.011559,0.10858,0.11859,-0.0014872,-0.17371,-0.15877,-0.051134,184,184,11985,10,1003.9
36.418,0.001588,0.019179,11987,0.019659,1.3084,0.0017452,0.02277,-0.00026668,-0.00049226,-0.00084438,1,2,0.94468,99.315,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0082482,-0.0027373,0.0026537,0.0050552,-3.6951e-05,0.010511,0.008927,-0.0041819,0.0074231,0.0040256,0.0099002,0.027719,1.0473,3.9011,-0.034505,-0.31993,3.0226,-1.6978,-0.62835,-3.5348,0.79363,0.49443,-0.43461,-0.079836,0.088938,-0.026833,-0.0086586,-0.30272,-0.31468,-0.029487,0.1233,0.10439,0.02738,-0.22247,-0.17589,-0.089633,184,184,11991,10,1003.9
36.434,0.0013535,0.010148,11994,0.016215,1.3098,0.0017456,0.022794,-0.00037923,0.0011031,0.00031534,1,2,0.99462,99.317,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0062356,-0.0033947,0.0054008,0.0030757,0.0003866,0.0082209,0.00014394,-0.0081769,-0.0040887,0.0051683,-0.0011947,0.015238,-0.76799,3.5714,-0.080513,-0.20359,3.1034,-1.9193,-0.20945,-3.2784,0.79363,0.84344,0.57929,0.22151,0.097067,-0.043455,-0.0031508,-0.25599,-0.25275,-0.08976,0.13194,0.057903,0.068827,-0.28245,-0.18214,-0.16009,184,184,11996,10,1003.9
36.446,0.0014358,0.012012,11998,0.01234,1.3089,0.0017587,0.022776,-0.00026726,0.0026477,-0.00022666,1,2,0.015842,99.317,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0020389,-0.0010954,0.00089537,-0.0051882,0.0011205,0.0085652,-0.0010453,-0.0049608,-0.0111,0.0041466,-0.00086582,0.0047134,-0.48872,3.4615,0.011502,-0.66894,3.0628,-1.7413,-0.34908,-3.4249,0.79363,1.0179,-0.23059,0.025655,0.10883,-0.04168,0.0076754,-0.1052,-0.18846,-0.093264,0.15244,-0.036707,0.11387,-0.33062,-0.19281,-0.2124,184,184,12001,10,1003.9
36.468,0.0015265,0.012788,12006,0.021121,1.3085,0.0017496,0.02277,0.0020116,-0.001464,0.00016444,1,2,0.056704,99.319,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0060842,-0.0069029,0.0042628,-0.0042621,-0.0021456,0.0073331,0.0030995,-0.0047131,0.0045961,0.0034162,0.0079793,0.016232,0.34908,3.6081,0.17253,-1.1343,3.102,-1.5833,-0.62835,-3.4249,1.2537,0.66894,-0.1119,-0.046715,0.083164,-0.0042299,0.020608,0.18932,-0.11116,-0.020063,0.18689,-0.17085,0.1262,-0.3543,-0.2081,-0.24161,184,184,12009,10,1003.9
36.493,0.0017692,0.018749,12012,0.025286,1.3089,0.0017381,0.022779,-0.0021067,0.0014404,9.2527e-05,1,2,0.095697,99.318,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.00538,-0.0047052,0.0019435,-0.0049804,-0.00076273,0.0086803,0.0078278,-0.004018,-0.00033502,0.0083067,0.0052753,0.019848,1.4662,3.5714,-0.057509,-0.20359,3.2429,-1.8365,-0.20945,-3.4249,0.67861,0.49443,0.196,0.24623,-0.0011155,0.025501,0.026893,0.31281,-0.1906,0.022496,0.20556,-0.20037,0.091641,-0.30608,-0.18469,-0.2463,184,184,12016,10,1003.9
36.508,0.0015371,0.0134,12019,0.015491,1.3094,0.0017262,0.022787,-0.00068366,-0.00037086,0.0013013,1,2,0.13704,99.327,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.00015521,-0.0035407,0.010417,-0.0082054,0.0011965,0.015634,0.005164,-0.003791,0.0005847,0.0036487,-0.0015118,0.0072472,0.34908,3.6813,-0.011502,-0.3781,2.5246,-1.9934,-0.76799,-3.5714,0.77062,-0.31993,-0.066133,0.15527,-0.052136,0.03273,0.045259,0.36267,-0.20934,0.029045,0.20649,-0.18758,0.067952,-0.2683,-0.15757,-0.25513,184,184,12023,10,1003.9
36.526,0.0018766,0.012213,12026,0.01817,1.3112,0.0017234,0.022819,0.00076133,0.0021391,-0.00099251,1,2,0.17634,99.317,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0048617,-0.0022043,0.0047165,-0.0039379,0.0040974,0.0069889,-0.0023581,-0.0041223,0.0026974,0.0060505,-0.0080671,0.00050188,1.4662,3.4982,-0.35656,-0.49443,3.0221,-1.5634,0.76799,-3.6447,0.77062,0.49443,-0.2442,-0.070542,-0.070538,0.032561,0.052546,0.35728,-0.20841,0.028909,0.20508,-0.16249,0.052893,-0.24953,-0.14615,-0.24989,184,184,12029,10,1003.9
36.546,0.001606,0.0098581,12033,0.019235,1.3113,0.0017531,0.022818,0.0023102,0.00039312,-0.00067977,1,2,0.21866,99.328,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0058366,-0.0043312,0.0055491,3.2149e-05,0.00025787,0.0098002,-0.00040426,-0.003045,0.0065701,0.0042359,-0.0040838,-0.0068851,-0.48872,3.6081,-0.12652,-0.029084,3.1228,-1.7731,-0.90762,-3.5348,0.6556,0.029084,0.071105,0.09249,-0.062403,0.026604,0.05458,0.30842,-0.19293,0.025227,0.20182,-0.12661,0.04081,-0.24321,-0.1429,-0.22385,184,184,12035,10,1003.9
36.564,0.0016928,0.0097255,12039,0.018518,1.3101,0.0017577,0.022797,-0.00010898,-0.00032381,0.0018038,1,2,0.2565,99.321,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0021318,-0.0072732,0.0067072,0.001923,0.0010152,0.0096899,0.0070031,-0.0030411,0.0038636,-0.00060302,0.006958,0.005918,-0.069817,3.4982,0.14952,-0.49443,2.8832,-1.7805,-1.0473,-3.4982,0.77062,0.66894,-0.23059,0.025655,-0.03409,0.014734,0.05446,0.2347,-0.16919,0.018531,0.19634,-0.090237,0.034357,-0.24461,-0.14802,-0.1846,184,184,12040,10,1003.9
36.588,0.0014276,0.011735,12046,0.023664,1.3092,0.0017408,0.022783,0.00035133,-0.0011516,0.0013221,1,2,0.29927,99.319,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0070159,0.0010079,-0.0001386,0.0012655,-0.0034977,0.011485,0.0052374,-0.0084901,0.0082485,0.007188,0.0055799,0.013345,-0.48872,3.3883,-0.26454,-0.49443,2.6424,-1.5192,-0.069817,-3.4249,0.77062,0.84344,0.089652,0.10208,0.005185,0.0021495,0.050568,0.13432,-0.13337,0.011878,0.18103,-0.065882,0.02953,-0.24242,-0.16939,-0.13906,184,184,12048,10,1003.9
36.607,0.0015139,0.011529,12052,0.019257,1.3108,0.0017364,0.022812,0.00026267,0.0020887,-0.0011416,1,2,0.33812,99.323,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0023366,-0.0041172,0.0060387,-0.011173,0.0013696,0.0088869,0.0034006,-0.003797,-0.0024516,0.0095369,0.0047194,0.00029722,1.0473,3.7912,-0.011502,-0.49443,2.5041,-1.8708,-1.3265,-3.4982,0.56359,0.84344,0.68317,0.40896,0.049629,-0.010937,0.045419,0.02334,-0.093594,0.0076019,0.15924,-0.062748,0.028789,-0.238,-0.2087,-0.10641,184,184,12055,10,1003.9
36.637,0.0026973,0.023575,12058,0.030268,1.3092,0.0017442,0.022783,-4.439e-05,0.00018918,-3.3465e-05,1,2,0.37664,99.317,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0075917,-0.0021155,-0.0028913,-0.0029646,0.0010615,0.017264,0.0044657,-0.0062346,-0.0010494,0.00094291,0.0092148,0.0038805,-0.069817,3.6813,-0.057509,-0.61077,2.8226,-1.6144,-1.0473,-3.315,0.74762,0.31993,0.22195,0.12591,0.088145,-0.028248,0.046924,-0.07125,-0.071162,0.0073308,0.14062,-0.074139,0.031052,-0.24204,-0.24854,-0.092231,184,184,12065,10,1003.9
36.667,0.001392,0.023199,12068,0.029476,1.3091,0.0017363,0.022783,-0.001459,0.00023693,2.2412e-05,1,2,0.4341,99.306,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0040321,-0.0035458,0.0035044,0.0032914,-0.0014736,0.012371,0.0075588,-0.0042404,0.0076906,0.0059995,0.0063259,0.026102,0.34908,3.5714,-0.14952,-0.49443,3.1428,-1.7836,0.90762,-3.5714,1.0007,-0.14542,0.25411,0.23169,0.10629,-0.037942,0.044674,-0.14062,-0.070055,0.026964,0.13365,-0.068133,0.029985,-0.26972,-0.26804,-0.067843,184,184,12075,10,1003.9
36.686,0.0016539,0.018587,12077,0.018958,1.3073,0.0017534,0.022749,0.00086115,-0.00046437,0.00056436,1,2,0.48194,99.313,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0073471,0.0049897,0.0037444,-0.010874,8.9021e-05,0.0094564,0.010555,-0.0034836,-0.0036849,0.0090438,0.0052902,0.0012452,-1.1869,3.6813,0.14952,-0.31993,2.8236,-1.8608,-0.34908,-3.4982,0.77062,0.3781,0.38147,0.34213,0.11379,-0.022494,0.021855,-0.19397,-0.082278,0.064291,0.14112,-0.040124,0.024322,-0.28152,-0.24111,0.0042286,184,184,12081,10,1003.9
36.695,0.0013999,0.0086082,12083,0.0090565,1.307,0.0017472,0.022744,-0.00013312,-0.00084005,0.0014324,1,2,0.5195,99.322,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0011383,0.0010823,-0.00029155,-0.0015545,0.0033094,0.0091489,0.00025091,-0.0037799,0.011304,-0.0023306,0.0078799,0.02356,0.34908,3.5714,-0.12652,-0.3781,3.423,-1.9317,-0.069817,-3.315,0.77062,0.029084,-0.65225,-0.28152,0.12329,0.030523,-0.026591,-0.26874,-0.12467,0.11201,0.14587,0.0033464,0.013638,-0.22716,-0.18789,0.092732,184,184,12083,10,1003.9
36.707,0.0014085,0.012031,12085,0.012548,1.3071,0.0017425,0.022747,-0.00033259,-0.00087296,0.00019302,1,2,0.5377,99.318,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-5.8707e-05,-0.0014885,-0.00015473,-0.0028878,0.0012835,0.0039605,0.0051283,-0.0040688,0.0077376,0.00082603,0.006828,0.029264,1.4662,3.7912,-0.24154,-0.49443,3.423,-1.9317,0.069817,-3.3516,1.1387,0.3781,-0.047585,0.16486,0.13853,0.12301,-0.085106,-0.36821,-0.20005,0.18406,0.14092,0.039192,0.011045,-0.02805,-0.12527,0.084321,184,184,12088,10,1003.9
36.728,0.0015559,0.012653,12092,0.020739,1.3085,0.0017457,0.022772,-0.00075039,0.00068034,0.00027518,1,2,0.57836,99.318,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0088066,-0.0098612,0.0041471,-0.0017251,-0.00071009,0.011505,0.002583,-0.0046902,0.013034,-0.0070641,0.0043478,0.013831,-0.48872,3.5714,0.17253,-0.029084,2.7836,-1.8397,-0.069817,-3.6447,0.79363,0.66894,0.30728,0.30377,0.15915,0.1845,-0.082558,-0.43805,-0.26986,0.22949,0.075878,0.051264,0.00020555,0.21435,-0.14571,0.002998,184,184,12095,10,1003.9
36.755,0.0016375,0.012006,12100,0.026822,1.3089,0.0017634,0.022776,0.0019222,0.00035732,-0.001646,1,2,0.63339,99.319,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.00041147,-0.0080266,0.0051927,-0.0053375,0.002933,0.0074871,0.0027491,-0.0036761,0.0063782,-0.0012908,0.0022097,0.0023611,1.0473,3.7179,-0.21853,-0.029084,3.042,-1.5516,0.20945,-3.4982,1.0237,0.66894,0.097057,-0.027831,0.16875,0.15213,-0.026306,-0.37909,-0.19644,0.20148,0.0029309,0.065517,-0.012211,0.28615,-0.21933,-0.025179,184,184,12103,10,1003.9
36.768,0.0018689,0.012827,12105,0.013191,1.3087,0.0017509,0.022774,-0.00067434,-0.00024979,0.0011471,1,2,0.6586,99.317,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0064386,-0.0043819,0.0085143,-0.0080705,0.0007295,0.008194,0.0072287,-0.0035427,0.0054744,0.0065118,0.0085785,0.018385,0.76799,3.5714,-0.12652,-0.66894,2.8425,-1.6026,0.48872,-3.3516,1.0007,0.3781,-0.19723,-0.22458,0.18767,0.13362,-0.02354,-0.35986,-0.18598,0.19851,-0.03515,0.070677,-0.026822,0.30558,-0.2311,-0.026449,184,184,12108,10,1003.9
36.797,0.0060721,0.017841,12113,0.028506,1.3084,0.0017535,0.022768,-0.00092604,-0.0011861,0.00072989,1,2,0.71391,99.32,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0044305,-0.008327,0.0045746,-0.005146,-0.00092627,0.0060205,0.008586,-0.0064524,0.0010703,0.0081712,0.0019275,0.0070004,0.34908,3.3516,-0.011502,0.087253,2.3721,-1.3764,-0.62835,-3.9377,0.54059,0.49443,-0.61265,0.02872,0.18906,0.086981,-0.0052466,-0.3214,-0.17664,0.1681,-0.041272,0.077732,-0.027081,0.26041,-0.22216,-0.038076,184,184,12116,10,1003.9
36.816,0.0012449,0.01904,12118,0.019356,1.3076,0.001757,0.022754,0.0014226,0.000423,0.00025713,1,2,0.74077,99.321,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.012061,-0.0091489,0.0072099,-0.010125,-0.00054631,0.0076475,0.0019808,-0.0052697,0.0055798,0.00032705,-0.0036662,-0.0012472,-1.1869,3.4982,-0.12652,-0.84344,2.9826,-1.6766,0.069817,-3.7912,1.0007,0.49443,0.22195,0.12591,0.1827,0.06499,-0.0033869,-0.31084,-0.19882,0.15073,-0.025905,0.090067,-0.031757,0.2137,-0.19482,-0.037365,184,184,12122,10,1003.9
36.836,0.0015828,0.012964,12125,0.020011,1.3064,0.0017425,0.022734,-0.0013303,4.5853e-05,-0.00033857,1,2,0.79351,99.322,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.011333,-0.0063076,0.0042126,-0.0012666,-0.0031832,0.01015,0.009328,-0.0044018,-0.0041912,0.0033662,-0.0032764,0.0076045,1.4662,3.5714,0.057509,0.087253,3.2623,-1.7127,0.76799,-3.4982,0.67861,0.3781,0.23803,0.1788,0.16049,0.020413,0.0094703,-0.2812,-0.23419,0.10841,0.0069391,0.10666,-0.032019,0.10645,-0.15993,-0.038148,184,184,12129,10,1003.9
36.846,0.0013328,0.009361,12131,0.0097202,1.3063,0.0017225,0.022734,-0.00015631,-0.0010241,-0.0001604,1,2,0.8197,99.317,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0076034,-0.0013444,0.0078981,-0.0096819,-0.00075718,0.0077267,0.0055703,-0.0038741,-0.0034057,0.0030271,0.0014636,0.011216,-0.76799,3.9377,-0.24154,-0.31993,2.7625,-1.5827,0.76799,-2.7656,0.77062,0.49443,0.50016,0.26976,0.13548,0.01513,0.0022419,-0.28431,-0.27567,0.08354,0.054739,0.11211,-0.023504,0.023394,-0.13118,-0.030452,184,184,12133,10,1003.9
36.859,0.0024138,0.0045998,12138,0.01307,1.3057,0.0016787,0.022727,-0.0013619,-0.00024664,-0.00026007,1,2,0.85748,99.317,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0030205,-0.0034229,0.0084176,-0.0082917,-0.0023476,0.0074594,0.0025248,-0.0055545,0.0076858,0.0046416,0.0066289,0.012046,0.34908,3.7179,-0.10352,-1.1343,2.8821,-1.5117,1.1869,-3.9377,0.77062,0.31993,0.50016,0.26976,0.11119,0.00779,-0.0023892,-0.28909,-0.3209,0.057276,0.091727,0.11378,-0.014864,-0.06868,-0.12923,-0.025357,184,184,12138,10,1003.9
36.886,0.0015865,0.010758,12145,0.027048,1.3057,0.0016821,0.022727,0.0015295,0.00063429,-0.00061707,1,2,0.89771,99.313,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0023718,-0.00369,0.0069998,-0.0053316,-0.00062074,0.010583,0.013737,-0.003735,-0.011334,0.0031428,0.0027435,0.0011536,0.62835,3.4615,0.011502,-0.84344,2.8832,-1.7805,-0.069817,-3.7912,0.90864,0.84344,-0.087148,0.18898,0.09032,-0.0047345,-0.0076993,-0.29312,-0.34526,0.025159,0.11624,0.11348,0.0013151,-0.16075,-0.15441,-0.03563,184,184,12147,10,1003.9
36.906,0.0013276,0.011746,12152,0.020265,1.3049,0.0016574,0.022714,-0.00012834,-0.00024589,-0.000816,1,2,0.93569,99.312,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0027354,-0.010234,-0.0055309,-0.010374,-0.00060209,0.0080301,0.0054492,-0.0016031,0.0017503,0.0049721,0.0096351,0.010371,-0.48872,3.7912,-0.40256,-0.61077,3.2628,-1.8247,0.20945,-3.6447,1.0007,1.0179,0.72273,0.38484,0.086014,-0.022338,-0.010337,-0.30413,-0.32476,-0.015648,0.12385,0.10692,0.02373,-0.21237,-0.17308,-0.077041,184,184,12155,10,1003.9
36.926,0.0018305,0.010395,12159,0.020077,1.3043,0.0016405,0.022705,-0.0020708,-0.0011391,5.4804e-05,1,2,0.97948,99.318,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.012091,-0.0026823,0.0042705,-0.0040392,0.001118,0.007395,0.0079018,-0.0059616,0.0045208,0.0031558,0.0038371,0.028147,1.8851,3.5714,-0.034505,-0.14542,2.4033,-1.6387,-0.62835,-3.5714,0.90864,1.1343,-0.28994,0.061841,0.094479,-0.039153,-0.0055247,-0.28103,-0.27121,-0.071965,0.12702,0.077278,0.055252,-0.26463,-0.18351,-0.14006,184,184,12161,10,1003.9
36.946,0.001366,0.011751,12166,0.019875,1.3053,0.0016397,0.022722,0.00012285,0.00025851,0.00017153,1,2,0.015682,99.319,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0044903,-0.0084319,0.0071273,-0.009951,-0.0015231,0.012824,0.0090457,-0.0073417,0.010745,0.0067951,0.0022974,0.0098417,-0.76799,3.6813,-0.14952,-0.31993,3.2429,-1.8365,-0.62835,-3.6081,0.67861,0.20359,0.084715,0.18869,0.10602,-0.045764,0.0043544,-0.15329,-0.20672,-0.10268,0.14704,-0.0083367,0.10433,-0.32016,-0.18781,-0.20282,184,184,12169,10,1003.9
37.004,0.0073245,0.026474,12177,0.057755,1.3061,0.0016246,0.022738,0.00025153,0.00032153,0.00023967,1,2,0.11326,99.319,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0052094,0.0050703,0.0043782,-0.005651,0.0025193,0.0040631,0.0022267,-0.0057795,0.0083565,0.0057217,0.0020659,0.015278,-0.069817,3.8278,-0.33355,-1.0179,3.2227,-1.7811,0.76799,-3.5348,0.90864,0.84344,-0.2442,-0.070542,0.088904,-0.0041694,0.029502,0.2411,-0.11536,-0.029889,0.19539,-0.16588,0.11988,-0.35381,-0.20064,-0.24892,184,184,12180,10,1003.9
37.016,0.0015992,0.011684,12182,0.012114,1.3067,0.0015991,0.022749,-0.00098214,0.0021749,0.00074667,1,2,0.15583,99.32,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.0040055,0.10357,-0.090254,0.0046438,-0.0065535,0.00084288,0.0054868,-0.00090244,-0.0022083,0.0065149,0.0096339,-0.0072038,0.0064138,0.00082331,0.0030922,0.018561,0.34908,3.3883,-0.011502,-0.31993,2.3727,-1.3543,-0.34908,-3.1319,0.42557,0.20359,0.11067,0.068367,-0.013228,0.027834,0.03722,0.32356,-0.20617,0.018251,0.20832,-0.17534,0.070682,-0.28816,-0.16707,-0.24583,184,184,12185,10,1003.9
37.034,0.0021892,0.010954,12189,0.018075,1.3051,0.0015869,0.022723,-0.0013786,-0.00091735,0.00070035,1,2,0.19466,99.317,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.0076554,-0.0056731,-0.00070664,-0.0023333,0.00045944,0.0091315,0.0050039,-0.0059647,-0.0073511,0.0045767,-0.0020076,0.0069523,0.34908,3.3516,-0.011502,-0.49443,2.8237,-1.8832,-0.62835,-3.9377,1.0237,0.49443,0.34685,0.27965,-0.049256,0.029022,0.052004,0.32729,-0.19937,0.023664,0.20509,-0.14815,0.050338,-0.25669,-0.1463,-0.23526,184,184,12191,10,1003.9
37.057,0.00156,0.013381,12196,0.022702,1.3056,0.0015092,0.022737,-0.0030198,0.00051562,-0.00085968,1,2,0.23401,99.314,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,0.0029248,-0.0093111,-0.010295,0.0014213,0.0003914,0.0084619,-6.0081e-05,-0.0014649,0.00083313,0.010541,-0.0020631,0.011092,1.0473,3.7179,0.14952,-0.31993,2.9225,-1.6225,0.76799,-3.8645,1.2307,0.84344,-0.098291,0.049483,-0.045972,0.021858,0.054013,0.27618,-0.1839,0.021244,0.2007,-0.11194,0.03923,-0.24706,-0.14398,-0.20698,184,184,12201,10,1003.9
37.083,0.001346,0.0095903,12207,0.026337,1.3061,0.0014816,0.022748,-0.00044505,-0.00011862,0.00014609,1,2,0.29388,99.315,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.0092904,-0.0090335,0.012197,-0.005965,-0.002414,0.0036117,-0.0052356,-0.0067585,0.0031464,0.0019201,0.0061251,0.010986,-0.48872,3.9011,-0.011502,-0.31993,2.8626,-1.6356,0.34908,-2.9487,1.0237,1.0179,0.0637,0.2224,-0.0090782,0.007714,0.05119,0.15924,-0.14256,0.015849,0.18399,-0.066893,0.02622,-0.23957,-0.15972,-0.14824,184,184,12209,10,1003.9
37.088,0.0012812,0.004329,12211,0.0047027,1.3059,0.001461,0.022745,-0.00049781,0.00065283,-3.1268e-06,1,2,0.31371,99.315,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.0025046,-0.0092675,0.0086303,-0.0078778,0.002031,0.0061474,0.0016831,-0.007532,-0.0010247,0.0004675,0.0001894,-0.0003423,1.0473,3.6813,-0.19553,-0.78527,3.5029,-1.9292,0.76799,-3.5348,0.88564,0.66894,-0.13292,-0.013001,0.034477,-0.0066742,0.047943,0.078749,-0.1143,0.006928,0.17051,-0.065686,0.034057,-0.24397,-0.1922,-0.12224,184,184,12212,10,1003.9
37.114,0.0016276,0.010533,12220,0.026613,1.309,0.0014903,0.022797,0.0018424,0.0018905,-0.00010162,1,2,0.3552,99.39,0.6,0,0,-0.0017166,-0.010491,0.0013352,0.10586,-0.099302,0.012601,0.00095369,0.010872,-0.003624,0.10357,-0.090254,0.0046438,-0.002686,-0.0041571,0.0065692,-0.0076861,-0.0044074,0.0062155,0.0044361,-0.0050731,0.0090291,0.0090281,0.0023436,0.0048564,-0.069817,3.5714,0.080513,-0.3781,2.9025,-1.6343,0.069817,-3.3516,0.77062,0.66894,0.18239,0.15003,0.07068,-0.018372,0.044998,-0.02562,-0.078973,0.0073888,0.14945,-0.069758,0.030272,-0.23768,-0.22839,-0.098641,184,184,12222,10,1003.9
