t_s,L_Ankle_Roll_ser,L_Ankle_Roll_par,R_Ankle_Roll_ser,R_Ankle_Roll_par
26.9094,0.012208,0.0852598,-0.00505392,0.0795377
26.9115,0.012208,0.0852598,-0.00505392,0.0795377
26.9162,0.012208,0.0852598,-0.00505392,0.0795377
26.9168,0.012208,0.0852598,-0.00505392,0.0795377
26.9174,0.012208,0.0852598,-0.00505392,0.0795377
26.9194,0.012208,0.0852598,-0.00505392,0.0795377
26.9214,0.012208,0.0852598,-0.00505392,0.0795377
26.9234,0.012208,0.0852598,-0.00505392,0.0795377
26.9255,0.012208,0.0852598,-0.00505392,0.0795377
26.9274,0.012208,0.0852598,-0.00505392,0.0795377
26.9294,0.012208,0.0852598,-0.00505392,0.0795377
26.9315,0.012208,0.0852598,-0.00505392,0.0795377
26.9334,0.012208,0.0852598,-0.00505392,0.0795377
26.9355,0.012208,0.0852598,-0.00505392,0.0795377
26.9375,0.012208,0.0852598,-0.00505392,0.0795377
26.9395,0.012208,0.0852598,-0.00505392,0.0795377
26.9414,0.012208,0.0852598,-0.00505392,0.0795377
26.9435,0.012208,0.0852598,-0.00505392,0.0795377
26.9454,0.012208,0.0852598,-0.00505392,0.0795377
26.9475,0.012208,0.0852598,-0.00505392,0.0795377
26.9495,0.012208,0.0852598,-0.00505392,0.0795377
26.9515,0.012208,0.0852598,-0.00505392,0.0795377
26.9535,0.012208,0.0852598,-0.00505392,0.0795377
26.9555,0.012208,0.0852598,-0.00505392,0.0795377
26.9575,0.012208,0.0852598,-0.00505392,0.0795377
26.9596,0.012208,0.0852598,-0.00505392,0.0795377
26.9616,0.012208,0.0852598,-0.00505392,0.0795377
26.9635,0.012208,0.0852598,-0.00505392,0.0795377
26.9655,0.012208,0.0852598,-0.00505392,0.0795377
26.9675,0.012208,0.0852598,-0.00505392,0.0795377
26.9695,0.012208,0.0852598,-0.00505392,0.0795377
26.9715,0.012208,0.0852598,-0.00505392,0.0795377
26.9735,0.012208,0.0852598,-0.00505392,0.0795377
26.9755,0.012208,0.0852598,-0.00505392,0.0795377
26.9775,0.012208,0.0852598,-0.00505392,0.0795377
26.9814,0.012208,0.0852598,-0.00505392,0.0795377
26.982,0.012208,0.0852598,-0.00505392,0.0795377
26.9841,0.012208,0.0852598,-0.00505392,0.0795377
26.9873,0.012208,0.0852598,-0.00505392,0.0795377
26.988,0.012208,0.0852598,-0.00505392,0.0795377
26.9906,0.012208,0.0852598,-0.00505392,0.0795377
26.9916,0.012208,0.0852598,-0.00505392,0.0795377
26.9941,0.012208,0.0852598,-0.00505392,0.0795377
26.9986,0.012208,0.0852598,-0.00505392,0.0795377
27.0009,0.012208,0.0852598,-0.00505392,0.0795377
27.0044,0.012208,0.0852598,-0.00505392,0.0795377
27.005,0.012208,0.0852598,-0.00505392,0.0795377
27.0055,0.012208,0.0852598,-0.00505392,0.0795377
27.0063,0.012208,0.0852598,-0.00505392,0.0795377
27.01,0.012208,0.0852598,-0.00505392,0.0795377
27.0106,0.012208,0.0852598,-0.00505392,0.0795377
27.0116,0.012208,0.0852598,-0.00505392,0.0795377
27.0136,0.012208,0.0852598,-0.00505392,0.0795377
27.0158,0.012208,0.0852598,-0.00505392,0.0795377
27.0178,0.012208,0.0852598,-0.00505392,0.0795377
27.0198,0.012208,0.0852598,-0.00505392,0.0795377
27.0219,0.012208,0.0852598,-0.00505392,0.0795377
27.024,0.012208,0.0852598,-0.00505392,0.0795377
27.0259,0.012208,0.0852598,-0.00505392,0.0795377
27.028,0.012208,0.0852598,-0.00505392,0.0795377
27.0299,0.012208,0.0852598,-0.00505392,0.0795377
27.0342,0.012208,0.0852598,-0.00505392,0.0795377
27.0347,0.012208,0.0852598,-0.00505392,0.0795377
27.0356,0.012208,0.0852598,-0.00505392,0.0795377
27.0376,0.012208,0.0852598,-0.00505392,0.0795377
27.0397,0.012208,0.0852598,-0.00505392,0.0795377
27.0416,0.012208,0.0852598,-0.00505392,0.0795377
27.0436,0.012208,0.0852598,-0.00505392,0.0795377
27.0459,0.012208,0.0852598,-0.00505392,0.0795377
27.0477,0.012208,0.0852598,-0.00505392,0.0795377
27.0496,0.012208,0.0852598,-0.00505392,0.0795377
27.052,0.012208,0.0852598,-0.00505392,0.0795377
27.0542,0.012208,0.0852598,-0.00505392,0.0795377
27.0557,0.012208,0.0852598,-0.00505392,0.0795377
27.0578,0.012208,0.0852598,-0.00505392,0.0795377
27.0598,0.012208,0.0852598,-0.00505392,0.0795377
27.0617,0.012208,0.0852598,-0.00505392,0.0795377
27.0636,0.012208,0.0852598,-0.00505392,0.0795377
27.0657,0.012208,0.0852598,-0.00505392,0.0795377
27.0678,0.012208,0.0852598,-0.00505392,0.0795377
27.0697,0.012208,0.0852598,-0.00505392,0.0795377
27.0718,0.012208,0.0852598,-0.00505392,0.0795377
27.0759,0.012208,0.0852598,-0.00505392,0.0795377
27.0764,0.012208,0.0852598,-0.00505392,0.0795377
27.0777,0.012208,0.0852598,-0.00505392,0.0795377
27.0797,0.012208,0.0852598,-0.00505392,0.0795377
27.0817,0.012208,0.0852598,-0.00505392,0.0795377
27.0837,0.012208,0.0852598,-0.00505392,0.0795377
27.0857,0.012208,0.0852598,-0.00505392,0.0795377
27.0877,0.012208,0.0852598,-0.00505392,0.0795377
27.0897,0.012208,0.0852598,-0.00505392,0.0795377
27.0917,0.012208,0.0852598,-0.00505392,0.0795377
27.0937,0.012208,0.0852598,-0.00505392,0.0795377
27.0957,0.012208,0.0852598,-0.00505392,0.0795377
27.0978,0.012208,0.0852598,-0.00505392,0.0795377
27.0997,0.012208,0.0852598,-0.00505392,0.0795377
27.1017,0.012208,0.0852598,-0.00505392,0.0795377
27.1037,0.012208,0.0852598,-0.00505392,0.0795377
27.1057,0.012208,0.0852598,-0.00505392,0.0795377
27.1078,0.012208,0.0852598,-0.00505392,0.0795377
27.11,0.012208,0.0852598,-0.00505392,0.0795377
27.112,0.012208,0.0852598,-0.00505392,0.0795377
27.1138,0.012208,0.0852598,-0.00505392,0.0795377
27.1158,0.012208,0.0852598,-0.00505392,0.0795377
27.1198,0.012208,0.0852598,-0.00505392,0.0795377
27.1203,0.012208,0.0852598,-0.00505392,0.0795377
27.1217,0.012208,0.0852598,-0.00505392,0.0795377
27.1237,0.012208,0.0852598,-0.00505392,0.0795377
27.1257,0.012208,0.0852598,-0.00505392,0.0795377
27.1277,0.012208,0.0852598,-0.00505392,0.0795377
27.1297,0.012208,0.0852598,-0.00505392,0.0795377
27.1318,0.012208,0.0852598,-0.00505392,0.0795377
27.1337,0.012208,0.0852598,-0.00505392,0.0795377
27.1358,0.012208,0.0852598,-0.00505392,0.0795377
27.1378,0.012208,0.0852598,-0.00505392,0.0795377
27.1398,0.012208,0.0852598,-0.00505392,0.0795377
27.1418,0.012208,0.0852598,-0.00505392,0.0795377
27.1438,0.012208,0.0852598,-0.00505392,0.0795377
27.1458,0.012208,0.0852598,-0.00505392,0.0795377
27.1478,0.012208,0.0852598,-0.00505392,0.0795377
27.1498,0.012208,0.0852598,-0.00505392,0.0795377
27.1518,0.012208,0.0852598,-0.00505392,0.0795377
27.1538,0.012208,0.0852598,-0.00505392,0.0795377
27.1559,0.012208,0.0852598,-0.00505392,0.0795377
27.1578,0.012208,0.0852598,-0.00505392,0.0795377
27.16,0.012208,0.0852598,-0.00505392,0.0795377
27.1618,0.012208,0.0852598,-0.00505392,0.0795377
27.1638,0.012208,0.0852598,-0.00505392,0.0795377
27.1658,0.012208,0.0852598,-0.00505392,0.0795377
27.1679,0.012208,0.0852598,-0.00505392,0.0795377
27.1699,0.012208,0.0852598,-0.00505392,0.0795377
27.1719,0.012208,0.0852598,-0.00505392,0.0795377
27.1738,0.012208,0.0852598,-0.00505392,0.0795377
27.1758,0.012208,0.0852598,-0.00505392,0.0795377
27.1778,0.012208,0.0852598,-0.00505392,0.0795377
27.1798,0.012208,0.0852598,-0.00505392,0.0795377
27.1818,0.012208,0.0852598,-0.00505392,0.0795377
27.1838,0.012208,0.0852598,-0.00505392,0.0795377
27.1858,0.012208,0.0852598,-0.00505392,0.0795377
27.1878,0.012208,0.0852598,-0.00505392,0.0795377
27.1901,0.012208,0.0852598,-0.00505392,0.0795377
27.1919,0.012208,0.0852598,-0.00505392,0.0795377
27.1941,0.012208,0.0852598,-0.00505392,0.0795377
27.1958,0.012208,0.0852598,-0.00505392,0.0795377
27.1979,0.012208,0.0852598,-0.00505392,0.0795377
27.1999,0.012208,0.0852598,-0.00505392,0.0795377
27.2019,0.012208,0.0852598,-0.00505392,0.0795377
27.2039,0.012208,0.0852598,-0.00505392,0.0795377
27.2059,0.012208,0.0852598,-0.00505392,0.0795377
27.2079,0.012208,0.0852598,-0.00505392,0.0795377
27.2103,0.012208,0.0852598,-0.00505392,0.0795377
27.2119,0.012208,0.0852598,-0.00505392,0.0795377
27.2139,0.012208,0.0852598,-0.00505392,0.0795377
27.2159,0.012208,0.0852598,-0.00505392,0.0795377
27.2179,0.012208,0.0852598,-0.00505392,0.0795377
27.2199,0.012208,0.0852598,-0.00505392,0.0795377
27.222,0.012208,0.0852598,-0.00505392,0.0795377
27.2239,0.012208,0.0852598,-0.00505392,0.0795377
27.2259,0.012208,0.0852598,-0.00505392,0.0795377
27.2279,0.012208,0.0852598,-0.00505392,0.0795377
27.2299,0.012208,0.0852598,-0.00505392,0.0795377
27.2319,0.012208,0.0852598,-0.00505392,0.0795377
27.234,0.012208,0.0852598,-0.00505392,0.0795377
27.2361,0.012208,0.0852598,-0.00505392,0.0795377
27.238,0.012208,0.0852598,-0.00505392,0.0795377
27.24,0.012208,0.0852598,-0.00505392,0.0795377
27.242,0.012208,0.0852598,-0.00505392,0.0795377
27.244,0.012208,0.0852598,-0.00505392,0.0795377
27.246,0.012208,0.0852598,-0.00505392,0.0795377
27.2479,0.012208,0.0852598,-0.00505392,0.0795377
27.2501,0.012208,0.0852598,-0.00505392,0.0795377
27.252,0.012208,0.0852598,-0.00505392,0.0795377
27.254,0.012208,0.0852598,-0.00505392,0.0795377
27.256,0.012208,0.0852598,-0.00505392,0.0795377
27.258,0.012208,0.0852598,-0.00505392,0.0795377
27.26,0.012208,0.0852598,-0.00505392,0.0795377
27.262,0.012208,0.0852598,-0.00505392,0.0795377
27.264,0.012208,0.0852598,-0.00505392,0.0795377
27.266,0.012208,0.0852598,-0.00505392,0.0795377
27.2681,0.012208,0.0852598,-0.00505392,0.0795377
27.2701,0.012208,0.0852598,-0.00505392,0.0795377
27.272,0.012208,0.0852598,-0.00505392,0.0795377
27.274,0.012208,0.0852598,-0.00505392,0.0795377
27.276,0.012208,0.0852598,-0.00505392,0.0795377
27.2782,0.012208,0.0852598,-0.00505392,0.0795377
27.28,0.012208,0.0852598,-0.00505392,0.0795377
27.2821,0.012208,0.0852598,-0.00505392,0.0795377
27.284,0.012208,0.0852598,-0.00505392,0.0795377
27.286,0.012208,0.0852598,-0.00505392,0.0795377
27.2881,0.012208,0.0852598,-0.00505392,0.0795377
27.2901,0.012208,0.0852598,-0.00505392,0.0795377
27.292,0.012208,0.0852598,-0.00505392,0.0795377
27.2941,0.012208,0.0852598,-0.00505392,0.0795377
27.2963,0.012208,0.0852598,-0.00505392,0.0795377
27.2981,0.012208,0.0852598,-0.00505392,0.0795377
27.3,0.012208,0.0852598,-0.00505392,0.0795377
27.3022,0.012208,0.0852598,-0.00505392,0.0795377
27.3043,0.012208,0.0852598,-0.00505392,0.0795377
27.3063,0.012208,0.0852598,-0.00505392,0.0795377
27.3081,0.012208,0.0852598,-0.00505392,0.0795377
27.3101,0.012208,0.0852598,-0.00505392,0.0795377
27.3121,0.012208,0.0852598,-0.00505392,0.0795377
27.3141,0.012208,0.0852598,-0.00505392,0.0795377
27.3161,0.012208,0.0852598,-0.00505392,0.0795377
27.3182,0.012208,0.0852598,-0.00505392,0.0795377
27.3201,0.012208,0.0852598,-0.00505392,0.0795377
27.3223,0.012208,0.0852598,-0.00505392,0.0795377
27.3241,0.012208,0.0852598,-0.00505392,0.0795377
27.3262,0.012208,0.0852598,-0.00505392,0.0795377
27.3281,0.012208,0.0852598,-0.00505392,0.0795377
27.3302,0.012208,0.0852598,-0.00505392,0.0795377
27.3321,0.012208,0.0852598,-0.00505392,0.0795377
27.3343,0.012208,0.0852598,-0.00505392,0.0795377
27.3364,0.012208,0.0852598,-0.00505392,0.0795377
27.3384,0.012208,0.0852598,-0.00505392,0.0795377
27.3403,0.012208,0.0852598,-0.00505392,0.0795377
27.3424,0.012208,0.0852598,-0.00505392,0.0795377
27.3444,0.012208,0.0852598,-0.00505392,0.0795377
27.3463,0.012208,0.0852598,-0.00505392,0.0795377
27.3484,0.012208,0.0852598,-0.00505392,0.0795377
27.3504,0.012208,0.0852598,-0.00505392,0.0795377
27.3521,0.012208,0.0852598,-0.00505392,0.0795377
27.3541,0.012208,0.0852598,-0.00505392,0.0795377
27.3564,0.012208,0.0852598,-0.00505392,0.0795377
27.3584,0.012208,0.0852598,-0.00505392,0.0795377
27.3602,0.012208,0.0852598,-0.00505392,0.0795377
27.3622,0.012208,0.0852598,-0.00505392,0.0795377
27.3642,0.012208,0.0852598,-0.00505392,0.0795377
27.3661,0.012208,0.0852598,-0.00505392,0.0795377
27.3682,0.012208,0.0852598,-0.00505392,0.0795377
27.3702,0.012208,0.0852598,-0.00505392,0.0795377
27.3722,0.012208,0.0852598,-0.00505392,0.0795377
27.3742,0.012208,0.0852598,-0.00505392,0.0795377
27.3762,0.012208,0.0852598,-0.00505392,0.0795377
27.3785,0.012208,0.0852598,-0.00505392,0.0795377
27.3803,0.012208,0.0852598,-0.00505392,0.0795377
27.3822,0.012208,0.0852598,-0.00505392,0.0795377
27.3846,0.012208,0.0852598,-0.00505392,0.0795377
27.3862,0.012208,0.0852598,-0.00505392,0.0795377
27.3882,0.012208,0.0852598,-0.00505392,0.0795377
27.3902,0.012208,0.0852598,-0.00505392,0.0795377
27.3922,0.012208,0.0852598,-0.00505392,0.0795377
27.3942,0.012208,0.0852598,-0.00505392,0.0795377
27.3962,0.012208,0.0852598,-0.00505392,0.0795377
27.3987,0.012208,0.0852598,-0.00505392,0.0795377
27.4004,0.012208,0.0852598,-0.00505392,0.0795377
27.4023,0.012208,0.0852598,-0.00505392,0.0795377
27.4043,0.012208,0.0852598,-0.00505392,0.0795377
27.4064,0.012208,0.0852598,-0.00505392,0.0795377
27.4082,0.012208,0.0852598,-0.00505392,0.0795377
27.4104,0.012208,0.0852598,-0.00505392,0.0795377
27.4122,0.012208,0.0852598,-0.00505392,0.0795377
27.4143,0.012208,0.0852598,-0.00505392,0.0795377
27.4164,0.012208,0.0852598,-0.00505392,0.0795377
27.4184,0.012208,0.0852598,-0.00505392,0.0795377
27.4203,0.012208,0.0852598,-0.00505392,0.0795377
27.4222,0.012208,0.0852598,-0.00505392,0.0795377
27.4242,0.012208,0.0852598,-0.00505392,0.0795377
27.4262,0.012208,0.0852598,-0.00505392,0.0795377
27.4282,0.012208,0.0852598,-0.00505392,0.0795377
27.4303,0.012208,0.0852598,-0.00505392,0.0795377
27.4322,0.012208,0.0852598,-0.00505392,0.0795377
27.4342,0.012208,0.0852598,-0.00505392,0.0795377
27.4365,0.012208,0.0852598,-0.00505392,0.0795377
27.4389,0.012208,0.0852598,-0.00505392,0.0795377
27.4405,0.012208,0.0852598,-0.00505392,0.0795377
27.4425,0.012208,0.0852598,-0.00505392,0.0795377
27.4445,0.012208,0.0852598,-0.00505392,0.0795377
27.4465,0.012208,0.0852598,-0.00505392,0.0795377
27.4485,0.012208,0.0852598,-0.00505392,0.0795377
27.4505,0.012208,0.0852598,-0.00505392,0.0795377
27.4524,0.012208,0.0852598,-0.00505392,0.0795377
27.4547,0.012208,0.0852598,-0.00505392,0.0795377
27.4565,0.012208,0.0852598,-0.00505392,0.0795377
27.4589,0.012208,0.0852598,-0.00505392,0.0795377
27.4604,0.012208,0.0852598,-0.00505392,0.0795377
27.4625,0.012208,0.0852598,-0.00505392,0.0795377
27.4644,0.012208,0.0852598,-0.00505392,0.0795377
27.4665,0.012208,0.0852598,-0.00505392,0.0795377
27.4685,0.012208,0.0852598,-0.00505392,0.0795377
27.4705,0.012208,0.0852598,-0.00505392,0.0795377
27.4726,0.012208,0.0852598,-0.00505392,0.0795377
27.4746,0.012208,0.0852598,-0.00505392,0.0795377
27.4765,0.012208,0.0852598,-0.00505392,0.0795377
27.4785,0.012208,0.0852598,-0.00505392,0.0795377
27.4806,0.012208,0.0852598,-0.00505392,0.0795377
27.4825,0.012208,0.0852598,-0.00505392,0.0795377
27.4846,0.012208,0.0852598,-0.00505392,0.0795377
27.4867,0.012208,0.0852598,-0.00505392,0.0795377
27.4886,0.012208,0.0852598,-0.00505392,0.0795377
27.4905,0.012208,0.0852598,-0.00505392,0.0795377
27.4926,0.012208,0.0852598,-0.00505392,0.0795377
27.4945,0.012208,0.0852598,-0.00505392,0.0795377
27.4966,0.012208,0.0852598,-0.00505392,0.0795377
27.4986,0.012208,0.0852598,-0.00505392,0.0795377
27.5005,0.012208,0.0852598,-0.00505392,0.0795377
27.5024,0.012208,0.0852598,-0.00505392,0.0795377
27.5043,0.012208,0.0852598,-0.00505392,0.0795377
27.5064,0.012208,0.0852598,-0.00505392,0.0795377
27.5083,0.012208,0.0852598,-0.00505392,0.0795377
27.5103,0.012208,0.0852598,-0.00505392,0.0795377
27.5123,0.012208,0.0852598,-0.00505392,0.0795377
27.5143,0.012208,0.0852598,-0.00505392,0.0795377
27.5163,0.012208,0.0852598,-0.00505392,0.0795377
27.5183,0.012208,0.0852598,-0.00505392,0.0795377
27.5206,0.012208,0.0852598,-0.00505392,0.0795377
27.525,0.012208,0.0852598,-0.00505392,0.0795377
27.5255,0.012208,0.0852598,-0.00505392,0.0795377
27.5266,0.012208,0.0852598,-0.00505392,0.0795377
27.5286,0.012208,0.0852598,-0.00505392,0.0795377
27.5305,0.012208,0.0852598,-0.00505392,0.0795377
27.5325,0.012208,0.0852598,-0.00505392,0.0795377
27.5346,0.012208,0.0852598,-0.00505392,0.0795377
27.5366,0.012208,0.0852598,-0.00505392,0.0795377
27.5386,0.012208,0.0852598,-0.00505392,0.0795377
27.5406,0.012208,0.0852598,-0.00505392,0.0795377
27.5426,0.012208,0.0852598,-0.00505392,0.0795377
27.5446,0.012208,0.0852598,-0.00505392,0.0795377
27.5466,0.012208,0.0852598,-0.00505392,0.0795377
27.5485,0.012208,0.0852598,-0.00505392,0.0795377
27.5506,0.012208,0.0852598,-0.00505392,0.0795377
27.5526,0.012208,0.0852598,-0.00505392,0.0795377
27.5552,0.012208,0.0852598,-0.00505392,0.0795377
27.5567,0.012208,0.0852598,-0.00505392,0.0795377
27.5587,0.012208,0.0852598,-0.00505392,0.0795377
27.5605,0.012208,0.0852598,-0.00505392,0.0795377
27.5624,0.012208,0.0852598,-0.00505392,0.0795377
27.5644,0.012208,0.0852598,-0.00505392,0.0795377
27.5665,0.012208,0.0852598,-0.00505392,0.0795377
27.5684,0.012208,0.0852598,-0.00505392,0.0795377
27.5704,0.012208,0.0852598,-0.00505392,0.0795377
27.5724,0.012208,0.0852598,-0.00505392,0.0795377
27.5744,0.012208,0.0852598,-0.00505392,0.0795377
27.5765,0.012208,0.0852598,-0.00505392,0.0795377
27.5784,0.012208,0.0852598,-0.00505392,0.0795377
27.5804,0.012208,0.0852598,-0.00505392,0.0795377
27.5825,0.012208,0.0852598,-0.00505392,0.0795377
27.5844,0.012208,0.0852598,-0.00505392,0.0795377
27.5865,0.012208,0.0852598,-0.00505392,0.0795377
27.5885,0.012208,0.0852598,-0.00505392,0.0795377
27.5905,0.012208,0.0852598,-0.00505392,0.0795377
27.5924,0.012208,0.0852598,-0.00505392,0.0795377
27.5946,0.012208,0.0852598,-0.00505392,0.0795377
27.5965,0.012208,0.0852598,-0.00505392,0.0795377
27.5985,0.012208,0.0852598,-0.00505392,0.0795377
27.6005,0.012208,0.0852598,-0.00505392,0.0795377
27.6025,0.012208,0.0852598,-0.00505392,0.0795377
27.606,0.012208,0.0852598,-0.00505392,0.0795377
27.6065,0.012208,0.0852598,-0.00505392,0.0795377
27.6085,0.012208,0.0852598,-0.00505392,0.0795377
27.6105,0.012208,0.0852598,-0.00505392,0.0795377
27.6125,0.012208,0.0852598,-0.00505392,0.0795377
27.6145,0.012208,0.0852598,-0.00505392,0.0795377
27.6165,0.012208,0.0852598,-0.00505392,0.0795377
27.6185,0.012208,0.0852598,-0.00505392,0.0795377
27.6205,0.012208,0.0852598,-0.00505392,0.0795377
27.6225,0.012208,0.0852598,-0.00505392,0.0795377
27.6246,0.012208,0.0852598,-0.00505392,0.0795377
27.6265,0.012208,0.0852598,-0.00505392,0.0795377
27.6285,0.012208,0.0852598,-0.00505392,0.0795377
27.6306,0.012208,0.0852598,-0.00505392,0.0795377
27.6325,0.012208,0.0852598,-0.00505392,0.0795377
27.6352,0.012208,0.0852598,-0.00505392,0.0795377
27.6366,0.012208,0.0852598,-0.00505392,0.0795377
27.6386,0.012208,0.0852598,-0.00505392,0.0795377
27.6405,0.012208,0.0852598,-0.00505392,0.0795377
27.6426,0.012208,0.0852598,-0.00505392,0.0795377
27.6446,0.012208,0.0852598,-0.00505392,0.0795377
27.6467,0.012208,0.0852598,-0.00505392,0.0795377
27.6487,0.012208,0.0852598,-0.00505392,0.0795377
27.6507,0.012208,0.0852598,-0.00505392,0.0795377
27.6528,0.012208,0.0852598,-0.00505392,0.0795377
27.6547,0.012208,0.0852598,-0.00505392,0.0795377
27.6567,0.012208,0.0852598,-0.00505392,0.0795377
27.6586,0.012208,0.0852598,-0.00505392,0.0795377
27.6607,0.012208,0.0852598,-0.00505392,0.0795377
27.6626,0.012208,0.0852598,-0.00505392,0.0795377
27.6647,0.012208,0.0852598,-0.00505392,0.0795377
27.6666,0.012208,0.0852598,-0.00505392,0.0795377
27.6686,0.012208,0.0852598,-0.00505392,0.0795377
27.6706,0.012208,0.0852598,-0.00505392,0.0795377
27.6727,0.012208,0.0852598,-0.00505392,0.0795377
27.6747,0.012208,0.0852598,-0.00505392,0.0795377
27.6767,0.012208,0.0852598,-0.00505392,0.0795377
27.6786,0.012208,0.0852598,-0.00505392,0.0795377
27.6807,0.012208,0.0852598,-0.00505392,0.0795377
27.6827,0.012208,0.0852598,-0.00505392,0.0795377
27.6869,0.012208,0.0852598,-0.00505392,0.0795377
27.6874,0.012208,0.0852598,-0.00505392,0.0795377
27.6886,0.012208,0.0852598,-0.00505392,0.0795377
27.6906,0.012208,0.0852598,-0.00505392,0.0795377
27.6926,0.012208,0.0852598,-0.00505392,0.0795377
27.6947,0.012208,0.0852598,-0.00505392,0.0795377
27.6967,0.012208,0.0852598,-0.00505392,0.0795377
27.6986,0.012208,0.0852598,-0.00505392,0.0795377
27.7007,0.012208,0.0852598,-0.00505392,0.0795377
27.7027,0.012208,0.0852598,-0.00505392,0.0795377
27.7046,0.012208,0.0852598,-0.00505392,0.0795377
27.7066,0.012208,0.0852598,-0.00505392,0.0795377
27.7087,0.012208,0.0852598,-0.00505392,0.0795377
27.7109,0.012208,0.0852598,-0.00505392,0.0795377
27.7127,0.012208,0.0852598,-0.00505392,0.0795377
27.7147,0.012208,0.0852598,-0.00505392,0.0795377
27.7166,0.012208,0.0852598,-0.00505392,0.0795377
27.7187,0.012208,0.0852598,-0.00505392,0.0795377
27.7207,0.012208,0.0852598,-0.00505392,0.0795377
27.7227,0.012208,0.0852598,-0.00505392,0.0795377
27.7275,0.012208,0.0852598,-0.00505392,0.0795377
27.728,0.012208,0.0852598,-0.00505392,0.0795377
27.7287,0.012208,0.0852598,-0.00505392,0.0795377
27.7307,0.012208,0.0852598,-0.00505392,0.0795377
27.7327,0.012208,0.0852598,-0.00505392,0.0795377
27.7347,0.012208,0.0852598,-0.00505392,0.0795377
27.7367,0.012208,0.0852598,-0.00505392,0.0795377
27.7388,0.012208,0.0852598,-0.00505392,0.0795377
27.7407,0.012208,0.0852598,-0.00505392,0.0795377
27.7427,0.012208,0.0852598,-0.00505392,0.0795377
27.7447,0.012208,0.0852598,-0.00505392,0.0795377
27.7467,0.012208,0.0852598,-0.00505392,0.0795377
27.7487,0.012208,0.0852598,-0.00505392,0.0795377
27.7507,0.012208,0.0852598,-0.00505392,0.0795377
27.7527,0.012208,0.0852598,-0.00505392,0.0795377
27.7547,0.012208,0.0852598,-0.00505392,0.0795377
27.7568,0.012208,0.0852598,-0.00505392,0.0795377
27.7588,0.012208,0.0852598,-0.00505392,0.0795377
27.7607,0.012208,0.0852598,-0.00505392,0.0795377
27.7628,0.012208,0.0852598,-0.00505392,0.0795377
27.7664,0.012208,0.0852598,-0.00505392,0.0795377
27.7669,0.012208,0.0852598,-0.00505392,0.0795377
27.7688,0.012208,0.0852598,-0.00505392,0.0795377
27.7708,0.012208,0.0852598,-0.00505392,0.0795377
27.7727,0.012208,0.0852598,-0.00505392,0.0795377
27.7748,0.012208,0.0852598,-0.00505392,0.0795377
27.7768,0.012208,0.0852598,-0.00505392,0.0795377
27.7788,0.012208,0.0852598,-0.00505392,0.0795377
27.7808,0.012208,0.0852598,-0.00505392,0.0795377
27.7829,0.012208,0.0852598,-0.00505392,0.0795377
27.7848,0.012208,0.0852598,-0.00505392,0.0795377
27.7868,0.012208,0.0852598,-0.00505392,0.0795377
27.7888,0.012208,0.0852598,-0.00505392,0.0795377
27.7908,0.012208,0.0852598,-0.00505392,0.0795377
27.7928,0.012208,0.0852598,-0.00505392,0.0795377
27.7949,0.012208,0.0852598,-0.00505392,0.0795377
27.7971,0.012208,0.0852598,-0.00505392,0.0795377
27.7989,0.012208,0.0852598,-0.00505392,0.0795377
27.8008,0.012208,0.0852598,-0.00505392,0.0795377
27.8029,0.012208,0.0852598,-0.00505392,0.0795377
27.807,0.012208,0.0852598,-0.00505392,0.0795377
27.8075,0.012208,0.0852598,-0.00505392,0.0795377
27.8088,0.012208,0.0852598,-0.00505392,0.0795377
27.8108,0.012208,0.0852598,-0.00505392,0.0795377
27.8128,0.012208,0.0852598,-0.00505392,0.0795377
27.8148,0.012208,0.0852598,-0.00505392,0.0795377
27.8168,0.012208,0.0852598,-0.00505392,0.0795377
27.8189,0.012208,0.0852598,-0.00505392,0.0795377
27.8209,0.012208,0.0852598,-0.00505392,0.0795377
27.8229,0.012208,0.0852598,-0.00505392,0.0795377
27.8249,0.012208,0.0852598,-0.00505392,0.0795377
27.8269,0.012208,0.0852598,-0.00505392,0.0795377
27.8291,0.012208,0.0852598,-0.00505392,0.0795377
27.8309,0.012208,0.0852598,-0.00505392,0.0795377
27.8329,0.012208,0.0852598,-0.00505392,0.0795377
27.8349,0.012208,0.0852598,-0.00505392,0.0795377
27.8369,0.012208,0.0852598,-0.00505392,0.0795377
27.8389,0.012208,0.0852598,-0.00505392,0.0795377
27.8409,0.012208,0.0852598,-0.00505392,0.0795377
27.843,0.012208,0.0852598,-0.00505392,0.0795377
27.8449,0.012208,0.0852598,-0.00505392,0.0795377
27.8469,0.012208,0.0852598,-0.00505392,0.0795377
27.8489,0.012208,0.0852598,-0.00505392,0.0795377
27.8513,0.012208,0.0852598,-0.00505392,0.0795377
27.8529,0.012208,0.0852598,-0.00505392,0.0795377
27.8554,0.012208,0.0852598,-0.00505392,0.0795377
27.857,0.012208,0.0852598,-0.00505392,0.0795377
27.859,0.012208,0.0852598,-0.00505392,0.0795377
27.8609,0.012208,0.0852598,-0.00505392,0.0795377
27.863,0.012208,0.0852598,-0.00505392,0.0795377
27.8649,0.012208,0.0852598,-0.00505392,0.0795377
27.8669,0.012208,0.0852598,-0.00505392,0.0795377
27.869,0.012208,0.0852598,-0.00505392,0.0795377
27.8709,0.012208,0.0852598,-0.00505392,0.0795377
27.8729,0.012208,0.0852598,-0.00505392,0.0795377
