t_s,low_state_age_s,policy_state_age_s,low_state_seq,tick_dt_s,tilt_deg,roll,pitch,gx,gy,gz,walking,gait_freq,gait_process,pub_hz,goal_x,goal_y,heading_err,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,gate_rej_legs,gate_rej_total,gate_samples,gate_dt_p99_ms,gate_dt_max_ms
31.512,0.0017104,0.014043,12607,0.022276,6.5557,0.1129,0.018641,-0.43381,1.0759,0.0397,1,2,0.58706,98.419,0.6,0,0,-0.35,0.070382,0.058938,0.81502,-0.60364,-0.0087236,-0.1257,-0.17796,0.040246,0.62924,-0.45357,0.0055347,-1.4449,0.40732,0.6722,-3.6238,3.0393,-9.7547,-0.11286,-0.071232,-1.6836,-0.30027,0.24975,5.1438,1.8851,-14.425,8.6058,10.383,-1.9888,0.53371,-9.768,18.986,-4.798,-8.1611,1.5029,-3.5314,0.035497,0.18371,-0.081613,0.054337,-0.24743,0.05366,-0.096465,-0.055545,0.011618,0.54346,-0.082046,0.11848,33,33,12611,10,1011.1
31.541,0.0012674,0.02122,12615,0.02872,5.6866,0.071863,0.068515,-0.82099,1.5097,-0.1992,1,2,0.62942,98.434,0.6,0,0,-0.40112,0.070382,0.097848,0.77687,-0.55479,-0.079549,-0.13294,-0.17224,0.0093462,0.62009,-0.47855,-0.078289,-2.2913,-0.14174,1.932,-1.2599,1.8289,1.2894,-0.30929,0.25509,-1.2303,-0.3948,-1.4885,-4.8494,3.7003,-15.745,7.5715,13.365,-2.3083,3.8072,-5.7948,17.48,-0.74762,-10.307,10.72,1.5408,0.059765,0.16978,-0.076012,0.14363,-0.25536,-0.0071217,-0.20966,-0.043162,-0.0069185,0.61203,-0.47128,0.033374,35,35,12622,10,1011.1
31.562,0.0015697,0.020135,12624,0.020725,5.2196,0.025972,0.087328,-1.5132,1.2925,-0.49511,1,2,0.67314,98.435,0.6,0,0,-0.45911,0.04139,0.14286,0.799,-0.5241,0.15878,-0.13066,-0.13523,0.026131,0.60063,-0.47751,0.11271,-2.2675,-1.5772,1.3837,1.5812,1.9032,8.2804,0.31095,1.8376,1.2828,-1.0674,2.2313,12.691,7.6979,-21.381,16.028,0.95978,-3.0777,-5.5875,-1.4662,27.367,-3.8209,-10,14.857,4.2551,0.10757,0.087411,-0.078452,0.24817,-0.19235,-0.11827,-0.32611,0.0014757,-0.035286,0.58296,-0.36931,0.084206,38,38,12630,10,1011.1
31.572,0.0013102,0.010188,12632,0.010564,5.0808,0.015397,0.087334,-1.397,0.19364,-2.0307,1,2,0.71411,98.445,0.6,0,0,-0.43202,0.032998,0.14858,0.84974,-0.47519,-0.019918,-0.09823,-0.11234,0.042916,0.5602,-0.4581,0.23789,1.9101,-0.20698,0.99448,0.60723,2.4882,-10.917,1.3392,0.70442,-0.072772,-1.1623,0.04273,-1.4379,10.803,-9.9571,0.37956,-12.738,-0.64507,0.087718,-5.9344,11.829,-8.4997,6.0835,9.914,-0.029381,0.15172,0.088223,-0.0066987,0.37975,0.21548,-0.13688,-0.34236,0.0026197,-0.049979,0.55883,-0.41198,0.083546,38,38,12633,10,1011.1
31.59,0.001567,0.011631,12636,0.018056,4.8048,-0.021323,0.08111,-1.6742,-0.2056,-2.0687,1,2,0.74779,98.433,0.6,0,0,-0.38472,0.013161,0.16346,0.81579,-0.46265,-0.10896,-0.089075,-0.10662,0.020027,0.56516,-0.40404,0.22479,3.3686,-1.466,0.94502,-2.3538,0.60127,-4.2827,0.57313,0.45511,-1.7342,0.38783,3.8034,-0.86081,9.6386,-4.5971,-3.5202,-13.522,3.5796,2.4904,-5.9344,5.2453,-3.8459,8.4676,6.3601,1.5639,0.19652,-0.04949,0.045678,0.3183,0.29399,-0.25044,-0.29957,-0.0085101,-0.062401,0.44405,-0.28934,-0.013496,38,38,12639,10,1011.1
31.621,0.0018116,0.021697,12644,0.030176,4.9316,-0.050445,0.069771,-1.426,-0.48165,-2.2536,1,2,0.78853,98.441,0.6,0,0,-0.31491,0.022316,0.13027,0.75017,-0.50998,0.17499,-0.10853,-0.10586,-0.011635,0.61131,-0.34616,0.16828,4.6894,0.96813,-2.4182,-4.008,-1.2877,17.244,-1.4392,0.05017,-1.6966,3.0968,3.2871,-4.2693,6.6326,9.2473,-10.542,-19.648,5.82,-2.6463,-9.8974,5.2824,3.2275,13.992,2.2762,-0.94453,0.2303,0.01513,0.083077,0.26246,0.17962,0.11095,-0.28365,0.065524,-0.15589,0.45499,-0.26904,0.098787,40,40,12650,10,1011.1
31.634,0.0014855,0.0132,12652,0.013548,5.3172,-0.071224,0.059545,-0.76447,-0.31075,-2.0984,1,2,0.83204,98.437,0.6,0,0,-0.23442,0.0028611,0.1112,0.68494,-0.56616,0.13763,-0.16766,-0.10128,-0.0097276,0.73796,-0.30432,0.051921,3.581,-1.2686,-0.85843,-3.2049,-2.7,-8.193,-3.1377,0.53281,0.46805,6.7372,1.8879,-5.1234,2.304,14.347,-11.865,-8.1611,5.8251,-6.4537,-8.4742,2.0566,-0.35656,5.7319,-9.1106,0.068663,0.21328,0.002079,0.06203,0.17802,0.25854,-0.13945,-0.29389,0.068272,-0.092837,0.43757,-0.23032,0.01851,48,48,12656,10,1011.1
31.651,0.0015248,0.01294,12658,0.017273,6.2088,-0.090887,0.059092,-1.0646,-0.39705,-2.5098,1,2,0.86712,98.451,0.6,0,0,-0.16918,0.00095369,0.044442,0.63077,-0.55103,-0.1234,-0.26455,-0.070001,0.00057221,0.89818,-0.35326,-0.03647,3.5003,-0.199,-3.2882,-2.2459,1.7536,-9.1843,-4.8345,1.7129,0.41778,8.075,-3.215,-3.9547,-2.0247,9.9198,-4.8732,-4.044,3.3654,-0.32174,-10.285,0.76484,-2.3813,-5.8022,-8.8015,3.8811,0.20593,0.033383,-0.0042719,0.10117,0.36945,-0.18874,-0.30528,0.088057,-0.095821,0.48113,-0.23411,0.023738,48,48,12662,10,1011.1
31.68,0.0015445,0.019358,12667,0.028921,7.6376,-0.11589,0.066021,-1.0446,0.40308,-2.3658,1,2,0.91214,98.457,0.6,0,0,-0.10777,0.012779,-0.014305,0.62505,-0.5025,-0.080301,-0.3809,-0.024987,-0.014305,1.0508,-0.49383,0.044538,2.139,0.73606,-2.2503,0.091256,3.2203,2.1266,-5.1779,1.9943,-0.82155,6.3846,-6.5465,6.6357,4.5381,4.5604,2.9374,8.8508,10.529,-2.3587,-6.9119,-0.56088,-1.0007,-14.071,1.0608,1.3267,0.28594,0.035209,-0.063527,0.17746,0.42925,-0.069221,-0.36945,-0.023892,-0.045635,0.60352,-0.1493,0.17182,49,49,12670,10,1011.1
31.693,0.0015532,0.012264,12672,0.012623,8.3318,-0.12821,0.068805,-0.99601,0.6021,-2.4276,1,2,0.95165,98.45,0.6,0,0,-0.088693,0.017739,-0.024987,0.64069,-0.4383,-0.10093,-0.44881,0.00095369,-0.034142,1.1091,-0.57925,0.18208,1.2513,0.031095,-0.53474,0.96619,3.7635,-2.1132,-3.9415,1.4721,-1.2832,3.1862,-4.8865,7.9735,5.6552,-3.2418,4.7229,4.8879,9.8135,-6.2192,-0.62835,-1.7506,0.24154,-19.329,2.6461,-5.6162,0.27883,-0.022696,-0.014902,0.16171,0.54026,-0.21767,-0.40243,-0.0070912,-0.083591,0.57386,-0.070999,0.17167,49,49,12675,10,1011.1
31.713,0.0017565,0.013882,12678,0.020418,8.8092,-0.14173,0.059799,-0.83516,0.21067,-2.5205,1,2,0.98946,98.461,0.6,0,0,-0.073434,-0.004387,-0.0082017,0.6632,-0.41638,-0.18781,-0.48962,0.012398,-0.054742,1.1011,-0.6359,0.017344,0.69259,-1.159,1.0572,1.2214,0.88448,-4.5901,-1.9382,0.55004,-1.0598,-0.93652,-2.0433,-11.81,6.7722,-3.1685,2.2604,2.8212,7.0043,-3.463,1.0473,-1.9206,0.70161,-15.247,5.3184,-2.6259,0.14427,-0.35983,0.18522,0.23779,0.81318,-0.57215,-0.20208,0.0015992,-0.11352,0.21146,-0.081627,-0.21364,50,50,12682,10,1011.1
31.731,0.0014688,0.011424,12685,0.017464,8.4433,-0.14081,0.043606,-0.026984,-0.45725,-2.7773,1,2,0.028909,98.471,0.6,0,0,-0.052071,-0.0085832,0.028038,0.68036,-0.4221,-0.10951,-0.50069,0.029946,-0.089075,1.0325,-0.60935,-0.17061,1.4351,-0.24638,2.1493,0.85082,0.14941,5.9764,-0.52439,1.1051,-1.9585,-4.1893,1.9518,-6.7218,2.5832,1.0028,0.21853,-4.3956,6.0299,1.131,0.48872,-0.11897,1.0007,-7.8546,2.5436,7.1696,-0.070934,-0.021681,0.14259,0.64376,0.097816,-0.23142,0.0067353,-0.10512,0.066783,-0.026685,-0.0098815,-0.24325,50,50,12688,10,1011.1
31.742,0.0015661,0.0037468,12692,0.01155,7.8153,-0.13481,0.020875,0.39522,-0.89388,-2.494,1,2,0.067513,98.467,0.6,0,0,-0.0089647,-0.013924,0.066567,0.66396,-0.33497,-0.045632,-0.49077,0.059701,-0.107,0.90467,-0.54044,-0.11322,1.6327,-0.30462,1.0467,-1.2045,4.5253,-0.57491,0.38975,1.2169,-0.42379,-5.2723,4.4606,3.9765,-0.76799,6.135,-4.8481,-8.5442,6.5164,-5.4375,-1.8851,-0.28894,1.4377,4.9582,-0.25094,-0.73367,-0.0097912,-0.0054059,0.00032649,0.73113,-0.66569,0.013507,-0.167,-0.30781,0.16221,-0.077691,-0.45349,-0.17599,55,55,12692,10,1011.1
31.78,0.0025013,0.020029,12700,0.037295,6.8577,-0.1195,-0.0068391,0.20261,-0.72585,-2.0938,1,2,0.11105,98.465,0.6,0,0,0.046731,-0.060082,0.059319,0.63764,-0.30469,-0.12475,-0.49001,0.079919,-0.098993,0.81235,-0.45287,0.21632,3.3011,-2.4852,-0.57367,-0.73622,-0.3507,-1.6952,-0.090745,0.64021,0.45997,-3.6832,3.2724,-0.19541,-6.0741,11.322,-6.289,-6.9978,13.96,-0.54103,-3.5607,-3.8278,1.2997,14.306,-1.6883,-2.8422,-0.041295,0.022639,0.0053558,0.756,-0.67518,0.10097,-0.1719,-0.42918,0.22469,0.10934,-0.29231,-0.21677,57,57,12705,10,1011.1
31.794,0.0055443,0.010714,12707,0.014422,6.391,-0.11121,-0.0086723,0.7593,-0.18977,-1.3504,1,2,0.16499,98.473,0.6,0,0,0.096704,-0.098611,0.025368,0.62314,-0.30611,-0.11674,-0.519,0.073434,-0.091363,0.7948,-0.41181,0.060036,1.9966,-1.9703,-1.5556,-0.90396,0.54647,-0.3776,-1.7729,-0.065578,0.089688,-0.25886,2.3812,-7.0223,-4.5381,11.244,-1.7044,-2.6467,8.8524,-3.5996,-4.6777,-6.5799,2.4297,11.533,0.9381,2.7627,-0.028574,0.026326,0.0050308,0.69743,-0.64225,0.10943,-0.17104,-0.2543,0.17526,0.091892,-0.27873,-0.22652,57,57,12709,10,1011.1
31.803,0.0014047,0.0035181,12712,0.0089525,5.5178,-0.095631,-0.011378,1.1957,-0.16402,-0.70271,1,2,0.18908,98.471,0.6,0,0,0.107,-0.13867,0.013924,0.60826,-0.28346,-0.21505,-0.55371,0.063897,-0.092508,0.81655,-0.37271,0.015612,0.54477,-2.7938,-0.37316,-0.78933,1.4464,-6.9871,-1.9149,-0.71537,-0.066936,1.1842,2.4878,-3.172,-12.226,-6.0609,11.382,-0.31993,16.175,-10.26,12.873,-3.9011,-0.51758,-10.153,0.70856,-5.7042,-0.0089533,0.0058618,-0.0099188,0.66561,-0.57125,0.075694,-0.22311,-0.28517,0.17364,0.077472,-0.26084,-0.19563,57,57,12712,10,1011.1
31.83,0.0015502,0.011521,12719,0.027346,2.8615,-0.049032,-0.0094998,1.7245,0.24639,-0.35281,1,2,0.22797,98.478,0.6,0,0,0.10281,-0.20428,0.052834,0.6323,-0.27192,-0.43901,-0.55829,0.029183,-0.090219,0.79099,-0.32786,-0.18036,-0.67062,-3.0531,2.3775,2.0176,0.61703,-9.8016,0.26505,-2.2585,0.5442,-2.0695,3.0797,-11.117,-22.94,7.3954,2.3088,12.425,9.6449,-0.97177,22.801,-1.9206,6.8596,-13.052,-0.57491,-1.0191,-0.052111,0.08047,0.018311,0.53358,-0.45443,0.12844,-0.09349,-0.19832,0.04676,0.15155,-0.018226,-0.12099,57,57,12722,10,1011.1
31.85,0.001475,0.008928,12728,0.019303,1.0629,-0.014525,-0.011541,1.0741,-0.16517,2.8389,1,2,0.27167,98.487,0.6,0,0,-0.024605,-0.18254,0.10586,0.86576,-0.40059,-0.3047,-0.49687,-0.028801,-0.034142,0.68112,-0.24184,-0.15853,-5.7389,1.7512,0.4813,9.1251,0.50215,10.313,2.7869,-0.90603,1.5711,-1.8234,2.8359,10.375,-4.2588,11.283,-5.6925,6.3648,-7.0145,-10.494,3.9796,-23.816,13.817,-25.8,-18.748,-0.56415,-0.10005,-0.090359,0.089249,0.57251,-0.33605,0.0023442,-0.12618,-0.075011,0.033815,0.096302,-0.026574,-0.079947,67,67,12729,10,1011.1
31.872,0.0017888,0.012785,12734,0.022227,1.6651,-0.026643,-0.01161,-0.55268,-0.07942,4.005,1,2,0.30895,98.485,0.6,0,0,-0.1585,-0.13447,0.072671,1.0546,-0.47121,0.37327,-0.41485,-0.060082,0.027276,0.59873,-0.29113,0.051346,-6.4038,2.42,-1.6808,9.2321,-4.6191,-1.8474,3.8318,-1.8012,3.2103,-4.52,-3.2129,8.5042,6.6629,9.322,-2.889,-7.9312,5.6011,-15.691,-2.1643,-26.903,14.437,-10.307,-11.86,-10.131,-0.11068,0.091391,-0.056658,0.50691,-0.30043,-0.054075,-0.15766,-0.19973,-0.014121,0.11952,-0.098524,0.09564,70,70,12736,10,1011.1
31.909,0.0020215,0.029617,12740,0.037433,1.6127,-0.020818,-0.018945,0.2189,-0.35428,3.4496,1,2,0.35074,98.48,0.6,0,0,-0.24472,-0.084115,0.048257,1.1805,-0.57219,0.18239,-0.35496,-0.070001,0.024987,0.54913,-0.36062,-0.0013784,-4.2447,2.836,-1.1577,6.3862,-2.2165,-17.94,3.2713,-0.19351,-0.62111,-2.0407,-3.269,-4.4318,7.6979,4.9634,-2.3813,-10,3.4775,1.8756,-8.4742,-23.305,17.925,-11.609,-8.1548,-8.6654,-0.15006,-0.094318,0.06373,0.48136,-0.30713,-0.049504,-0.08185,-0.05932,-0.033502,0.12549,-0.030736,-0.093787,75,75,12743,10,1011.1
31.935,0.0051426,0.024074,12745,0.025321,1.6008,-0.014841,-0.023673,0.39084,-0.46594,1.9782,1,2,0.41696,98.361,0.6,0,0,-0.276,-0.057794,0.036812,1.2144,-0.56683,-0.2874,-0.33055,-0.063897,0.024987,0.54837,-0.37576,-0.10587,-3.3445,2.6171,-1.0932,3.8362,2.2778,-24.714,2.5497,0.41008,0.080003,-0.44369,-1.4361,-9.4917,8.733,2.6923,-3.9712,-10.843,1.1923,11.075,-9.3799,-19.025,12.213,-7.8546,-5.9567,-4.1202,-0.21722,0.02654,0.016635,0.58061,-0.31228,-0.17346,-0.075939,-0.035861,-0.028591,0.029777,0.091051,-0.1754,75,75,12748,10,1011.1
31.955,0.0015535,0.013484,12751,0.020295,2.0862,0.0091589,-0.035241,0.69298,-0.50027,0.84227,1,2,0.47315,98.357,0.6,0,0,-0.2985,-0.036812,0.033379,1.2263,-0.58332,-0.22945,-0.31567,-0.073816,0.052071,0.55104,-0.38119,-0.2448,-1.9897,1.86,-0.41347,1.2019,-1.3934,3.6601,1.3226,-0.67413,2.0101,0.16982,-0.071461,-10.809,7.4392,1.0708,-2.6231,-10.153,-0.8135,14.655,-9.6386,-16.376,6.7558,-9.1573,-5.1442,0.48646,-0.13152,-0.071223,0.15101,0.46165,-0.3369,-0.081534,-0.058932,-0.069359,-0.046903,0.026137,-0.12437,-0.18483,83,83,12755,10,1011.1
31.975,0.0015803,0.0097393,12760,0.019963,3.6946,0.044704,-0.046486,1.5081,-0.46198,0.12944,1,2,0.52067,98.366,0.6,0,0,-0.29049,0.0059129,0.036431,1.0931,-0.56973,0.42297,-0.27676,-0.12913,0.063897,0.56554,-0.35822,-0.096772,0.61892,0.65876,0.15287,-5.0261,-2.6433,-5.2105,0.52293,-1.3091,-0.55166,-0.035573,1.9497,10.902,-1.0473,-8.7242,4.2218,-1.2506,3.1868,-15.82,-5.2363,4.011,-0.72462,-5.5209,1.238,0.42848,-0.11552,-0.16346,0.18072,0.3791,-0.27326,0.045456,-0.10636,-0.024946,-0.0058385,-0.079466,-0.21332,0.25386,85,85,12761,10,1011.1
32.012,0.0015925,0.022926,12767,0.037416,6.9746,0.11846,-0.028094,1.5184,0.77632,0.30175,1,2,0.5692,98.365,0.6,0,0,-0.30117,0.050927,-0.0055314,1.0382,-0.59148,0.14381,-0.30194,-0.21229,0.023079,0.54837,-0.25458,0.032391,-0.81286,0.83388,-1.0909,-5.3232,-0.4248,-27.632,-1.0329,-1.5591,-1.2392,-0.014898,1.6116,12.333,0.34908,1.3427,-0.90864,5.9429,-5.8066,5.9727,-5.0966,1.6147,-2.5989,-10.843,-6.9615,-1.8116,-0.24206,0.037059,0.075596,0.43678,-0.28044,-0.15763,-0.11715,0.1343,-0.048042,-0.18602,-0.064909,0.52495,99,99,12771,10,1011.1
32.025,0.0013625,0.012315,12773,0.012692,6.6154,0.11372,-0.020031,-0.0015347,0.50447,1.0636,1,2,0.61535,98.372,0.6,0,0,-0.33322,0.066567,-0.031853,0.81197,-0.49003,0.10069,-0.30499,-0.23022,0.0089647,0.61513,-0.26085,-0.037071,-1.5867,0.5571,-0.69044,-3.075,5.9695,32.19,0.08379,-0.24755,-0.76654,2.8624,-0.67979,-8.2947,1.6058,-14.658,10.091,8.391,-2.2427,-18.257,0.76799,12.53,-2.1879,-12.425,2.1538,-2.8696,-0.17664,-0.076165,0.099937,0.33158,-0.082496,-0.049481,-0.014651,-0.09483,-0.052975,0.18425,0.093889,0.32926,103,103,12776,10,1011.1
32.037,0.0012314,0.0098766,12779,0.011836,6.22,0.10681,-0.019467,-0.57071,0.30853,0.69005,1,2,0.64369,98.361,0.6,0,0,-0.35382,0.091363,-0.043679,0.79404,-0.50302,0.29882,-0.30003,-0.21992,0.00019074,0.63764,-0.28471,-0.099967,-1.7356,2.0421,-0.88328,-1.5214,-0.16446,-9.8207,0.36171,0.73098,-0.65162,1.862,-1.668,-5.434,-2.0247,-10.932,6.2631,12.581,-5.6044,-14.192,2.4436,13.842,-2.1396,-16.539,6.9703,-3.2271,-0.098319,0.11067,-0.063655,0.16327,-0.16019,0.064547,-0.15755,-0.078596,-0.002106,0.39117,-0.063268,0.18888,105,105,12781,10,1011.1
32.055,0.0014811,0.010551,12785,0.018125,4.4663,0.075728,-0.018504,-0.66038,0.076145,0.83461,1,2,0.67871,98.377,0.6,0,0,-0.3748,0.11311,-0.042153,0.79976,-0.5056,0.2469,-0.29545,-0.20428,-0.0017166,0.63916,-0.30476,-0.14875,-1.7175,1.7769,0.021077,0.31665,4.72,-14.23,0.38685,1.2236,-0.15717,0.25993,-1.5615,-4.2873,-0.20945,-12.374,5.5888,10.996,-1.1684,-4.9627,-0.069817,14.58,-3.6705,-14.149,6.9261,-1.1605,-0.142,0.26328,-0.13882,0.090911,-0.33363,0.14576,-0.23313,-0.037496,0.045043,0.60761,-0.26989,0.056968,110,110,12787,10,1011.1
32.085,0.0012939,0.012176,12795,0.030416,2.8438,0.042845,-0.025062,-1.0089,-0.13475,0.057016,1,2,0.7363,98.379,0.6,0,0,-0.41104,0.079919,0.081064,0.84287,-0.4179,0.50495,-0.19818,-0.18215,0.0040055,0.54379,-0.35499,-0.16385,0.087216,-2.4441,3.4083,-0.1094,7.3681,22.314,2.1435,0.34111,0.6716,-3.0545,0.25048,1.3768,7.8273,-18.947,5.9,-2.5303,-2.4895,-16.944,-13.132,17.007,-5.7703,-13.365,-4.7598,7.8659,-0.069981,0.011344,-0.011713,0.084493,-0.39231,0.015716,-0.28672,0.11181,-0.14394,0.50981,-0.27909,0.050015,120,120,12798,10,1011.1
32.104,0.0051623,0.017848,12800,0.018184,1.9473,0.02861,-0.018347,-0.95238,-0.18939,-0.43772,1,2,0.76905,98.377,0.6,0,0,-0.4057,0.04902,0.107,0.83181,-0.42556,0.47033,-0.17987,-0.18788,0.019646,0.5045,-0.32608,0.2933,0.4535,-2.8559,2.7142,-0.91518,0.40625,0.3124,1.8613,-0.39274,1.3544,-3.7577,4.7801,25.193,5.6552,-13.803,2.067,-1.2506,5.6561,-14.969,-13.132,12.998,-3.1791,-8.5442,-3.4906,-1.5554,-0.064987,0.0024812,0.05504,0.04338,-0.35751,-0.1994,-0.28918,0.10581,-0.11108,0.51858,-0.25731,0.16905,130,130,12804,10,1011.1
32.123,0.0014838,0.018874,12806,0.019275,0.90676,-0.010895,0.011479,-0.726,0.4053,-0.39988,1,2,0.79812,98.388,0.6,0,0,-0.39387,0.00095369,0.12646,0.80282,-0.4733,-0.099019,-0.15583,-0.16499,0.034142,0.453,-0.31358,0.45191,0.45321,-2.3197,0.86344,-1.576,3.7995,-37.413,1.6352,0.95936,0.80171,-2.3384,-0.7621,-1.4599,2.1643,-3.0586,-1.9703,-0.49443,4.5465,-0.22777,-13.002,14.735,-8.1284,-1.1925,2.7663,-0.21206,-0.13174,0.21109,0.012266,0.16071,-0.09153,-0.45042,-0.15777,0.020167,0.042653,0.41796,-0.22092,0.037162,135,135,12811,10,1011.1
32.133,0.001475,0.0097477,12813,0.010072,3.1426,-0.04787,0.026783,-2.25,1.5674,-0.23308,1,2,0.83658,98.386,0.6,0,0,-0.40455,-0.035286,0.10319,0.75399,-0.40374,-0.41496,-0.14897,-0.14439,0.017357,0.47704,-0.33842,0.075518,-0.64879,-1.8801,-1.5781,-2.4074,0.44265,-4.4003,-0.46459,1.5714,-0.96246,1.788,0.83065,-17.04,9.2505,13.842,-8.871,-16.699,-10.275,7.3698,-10.415,1.4107,-0.95465,19.648,-0.73039,3.7146,0.066242,-0.17304,0.075116,0.19898,0.13263,-0.32027,-0.1682,0.010314,-0.087247,0.25394,-0.11521,-0.087773,140,140,12815,10,1011.1
32.154,0.0076158,0.017467,12819,0.020601,5.0129,-0.072627,0.04883,-1.6961,1.0403,-0.81544,1,2,0.87465,98.395,0.6,0,0,-0.39349,-0.02575,0.059319,0.73529,-0.39677,0.30876,-0.21267,-0.10777,0.0028611,0.56516,-0.31595,-0.056166,0.80489,0.95942,-2.5061,-1.3339,8.3337,34.931,-3.9017,2.0495,-0.5849,5.4451,1.0727,-5.194,3.8399,25.292,-12.106,-12.973,-11.779,-6.2935,-14.073,1.2067,2.8165,21.8,-6.7219,4.5637,-0.0006207,0.03497,0.058286,0.31013,0.07593,0.19841,-0.20604,0.07296,-0.096627,0.25763,-0.12658,0.024135,142,142,12821,10,1011.1
32.175,0.0014855,0.013333,12825,0.021717,6.99,-0.10085,0.068766,-1.4325,1.2865,-0.96413,1,2,0.91397,98.403,0.6,0,0,-0.39807,-0.042153,0.054742,0.7166,-0.4093,0.42485,-0.29583,-0.073434,0.01812,0.72881,-0.3402,0.011433,-0.58984,-1.3214,0.060112,-0.82862,-2.7678,-4.7041,-4.6083,1.6168,1.0271,9.3712,-1.5286,4.7653,10.156,13.57,-8.2345,-19.09,1.8664,-15.374,-8.9917,5.9867,-9.4544,2.4722,-4.244,2.2326,0.09418,0.0097369,0.021869,0.18632,0.28268,-0.24346,-0.31267,0.062844,0.0071392,0.37117,-0.081634,0.0093874,145,145,12828,10,1011.1
32.194,0.0015133,0.0096039,12832,0.019032,7.5826,-0.11125,0.071828,-0.92889,0.67428,-0.7897,1,2,0.95931,98.4,0.6,0,0,-0.37976,-0.026131,0.0093462,0.67655,-0.47474,0.27262,-0.39654,-0.010109,-0.0093462,0.91039,-0.4046,0.1521,1.4949,0.63312,-2.2527,-2.0917,3.1934,-18.542,-5.0334,3.4042,-1.9518,8.5657,-3.2949,6.832,6.7923,5.7643,1.5067,-21.238,-8.0618,-3.5915,-1.3265,6.6911,-6.2112,-8.7741,-0.61428,-1.2665,0.075106,0.27861,-0.038559,0.20899,0.18159,-0.13379,-0.30623,-0.17869,0.088019,0.53734,-0.10966,0.40393,151,151,12834,10,1011.1
32.215,0.0016348,0.012457,12838,0.020464,8.2737,-0.125,0.072489,-1.1085,0.4159,-1.5637,1,2,0.99504,98.408,0.6,0,0,-0.34733,-0.021553,-0.003624,0.66739,-0.4484,-0.35011,-0.4366,0.0085832,-0.030709,0.99203,-0.45173,0.19605,2.5623,0.61879,-1.1543,-0.88084,2.6849,-13.57,-3.3774,1.6615,-1.7473,6.8209,-3.7871,3.8238,3.8399,-0.18696,4.9985,-15.638,-2.3049,3.938,-1.8851,5.3936,-4.2468,-13.522,0.066819,-1.3659,0.17577,0.08694,-0.023723,0.16393,0.42532,-0.25135,-0.43218,-0.082142,-0.070431,0.63062,-0.058299,0.32603,151,151,12841,10,1011.1
32.227,0.001253,0.0036244,12846,0.011983,8.0365,-0.12348,0.066699,0.25779,-0.077372,-1.9169,1,2,0.035959,98.402,0.6,0,0,-0.28019,0.029183,0.025368,0.6033,-0.46751,-0.28144,-0.45377,0.055886,-0.072671,1.0546,-0.53331,0.19746,2.699,0.75245,1.6944,-2.6585,1.2667,-0.95345,0.075583,1.8444,-1.279,0.22392,-1.1511,1.2269,3.9796,-9.0604,1.2537,2.2395,13.13,-2.3748,5.3759,-6.9505,2.8165,-22.602,7.0301,-2.7305,0.046613,0.10969,0.18723,0.33779,0.14073,-0.22103,-0.2168,-0.051839,-0.046912,0.3587,-0.18434,0.22911,156,156,12846,10,1011.1
32.248,0.0012267,0.0043728,12854,0.020931,7.1848,-0.11648,0.046542,0.1876,-0.47849,-1.1812,1,2,0.076283,98.41,0.6,0,0,-0.20237,0.0085832,0.048257,0.55905,-0.35363,-0.1796,-0.40684,0.085641,-0.097086,0.94053,-0.46809,-0.26095,2.5562,-0.33438,0.71259,-1.2426,4.5749,11.273,2.4235,0.89234,-0.68851,-5.6611,3.1168,-3.8036,-1.7454,0.56088,-0.14952,8.7741,1.0389,10.1,-3.8399,-3.2051,1.5297,-13.914,-1.1382,8.2839,-0.17909,0.022744,0.10169,0.56125,-0.083396,-0.16883,-0.025565,-0.11289,0.082228,0.11502,-0.15575,-0.1461,166,166,12855,10,1011.1
32.267,0.0020489,0.0043851,12861,0.019094,6.5424,-0.10512,0.044679,0.99001,-0.19283,-1.0448,1,2,0.11595,98.415,0.6,0,0,-0.17605,-0.011254,0.060082,0.56783,-0.22831,0.19016,-0.36831,0.10166,-0.086023,0.79061,-0.39223,0.059143,1.2588,-1.2849,0.46373,0.5389,6.6751,9.6019,1.2529,0.62999,1.1588,-6.5548,5.3799,16.811,4.957,4.8535,-3.9963,1.8905,0.073005,-13.781,-11.45,-3.4249,3.9963,4.7473,0.48486,-0.4337,-0.21751,0.096796,-0.021349,0.67289,-0.60077,0.040361,-0.097292,-0.34799,0.14683,0.076101,-0.46529,0.17654,176,176,12861,10,1011.1
