pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m
0.0306,4.0309,0.0570,lateral,0.6064,6.0200,0.0306,-0.0185,0.0244
0.0433,0.8726,0.1990,combined,1.7814,7.9200,0.0188,0.0350,0.0254
0.1263,3.2254,0.1264,combined,1.7216,7.5000,0.1016,-0.0919,0.0866
0.1034,1.8613,0.1346,turn,0.0000,7.1400,0.0000,nan,nan
0.0337,0.3293,0.1568,combined,1.2987,6.9600,0.0236,0.0015,0.0336
0.1383,1.4914,0.1338,turn,0.0000,7.3400,0.0000,nan,nan
0.1029,2.1191,0.2208,turn,0.0000,5.5600,0.0000,nan,nan
0.0692,3.8097,0.2338,lateral,1.1404,7.4400,0.0494,-0.0642,0.0259
0.1180,3.0378,0.0300,lateral,1.3859,4.7600,0.1179,-0.0890,0.0775
0.1229,3.4752,0.0657,combined,1.0642,4.4000,0.0073,0.1013,0.0696
0.1638,4.3038,0.0984,combined,1.8000,4.7800,0.1526,-0.0601,0.1524
0.1861,2.5861,0.2491,lateral,0.6868,4.6000,0.1255,0.0341,0.1829
0.0507,2.5550,0.0420,combined,1.3217,4.8800,0.0506,-0.0275,0.0426
0.0836,1.7736,0.1242,combined,1.7357,5.3400,0.0748,-0.0573,0.0609
0.0864,2.3124,0.0170,combined,1.0472,5.1800,0.0154,0.0806,0.0309
0.0268,2.8235,0.0372,stand,0.0000,4.9800,0.0000,nan,nan
0.0148,0.0510,0.0919,lateral,0.1645,5.3400,0.0028,-0.0124,0.0081
0.0482,4.5057,0.2980,turn,0.0000,5.2000,0.0000,nan,nan
0.0381,0.0220,0.0284,stand,0.0000,6.3800,0.0000,nan,nan
0.1068,2.6559,0.0535,lateral,0.1954,4.7000,0.0899,-0.0914,0.0551
0.0535,5.6183,0.0170,stand,0.0000,6.4600,0.0000,nan,nan
0.0357,7.8621,0.0778,straight,1.2866,7.1800,0.0132,0.0241,0.0263
0.0832,3.1026,0.0684,combined,1.2155,4.7600,0.0829,-0.0703,0.0446
0.0098,0.5311,0.0693,stand,0.0000,7.3400,0.0000,nan,nan
0.0541,0.6131,0.1203,straight,0.2388,7.6200,0.0291,-0.0510,0.0180
0.0466,1.5070,0.0294,stand,0.0000,4.9600,0.0000,nan,nan
0.0136,3.3789,0.0455,lateral,0.4497,5.6600,0.0033,0.0107,0.0084
0.0422,0.7758,0.2528,straight,1.0242,7.1000,0.0382,-0.0286,0.0311
0.1225,1.8863,0.0472,combined,1.5311,6.0200,0.1101,-0.1107,0.0523
0.1287,4.9978,0.0891,lateral,0.3001,7.1200,0.1059,-0.0255,0.1262
0.0239,3.1725,0.1111,straight,0.5654,4.7200,0.0117,-0.0032,0.0236
0.0758,2.8897,0.0721,combined,0.8911,5.4600,0.0758,-0.0507,0.0564
0.2032,1.4826,0.0466,stand,0.0000,7.0000,0.0000,nan,nan
0.0646,2.5062,0.1625,combined,1.5964,6.6600,0.0640,-0.0415,0.0495
0.0732,4.4816,0.0146,lateral,0.2949,4.5400,0.0654,-0.0135,0.0720
0.0284,5.0663,0.0448,lateral,1.4793,4.7400,0.0160,-0.0229,0.0167
0.0722,0.3612,0.0949,turn,0.0000,5.8000,0.0000,nan,nan
0.0940,5.2870,0.0467,stand,0.0000,4.4000,0.0000,nan,nan
0.0945,2.2306,0.1427,turn,0.0000,7.8400,0.0000,nan,nan
0.0840,0.5496,0.0111,turn,0.0000,4.1800,0.0000,nan,nan
0.0657,2.3066,0.0763,lateral,0.6780,7.5000,0.0361,0.0013,0.0657
0.1393,9.3526,0.0613,stand,0.0000,7.5600,0.0000,nan,nan
0.1519,3.8503,0.0731,lateral,1.0353,4.0200,0.1517,-0.1519,0.0006
0.0545,0.8750,0.1736,combined,1.6744,4.0000,0.0545,-0.0312,0.0447
0.1359,2.6960,0.1908,straight,1.9404,4.0600,0.1000,0.0596,0.1222
0.3506,1.6427,0.1521,combined,1.6785,4.0600,0.3506,-0.3220,0.1388
0.0999,0.0813,0.0622,combined,1.1852,4.0800,0.0999,-0.0960,0.0277
0.1459,2.3115,0.0089,turn,0.0000,4.1000,0.0000,nan,nan
0.1947,13.6395,0.0309,stand,0.0000,4.1400,0.0000,nan,nan
0.0968,2.6857,0.1147,combined,1.0202,4.1400,0.0968,-0.0915,0.0317
0.2224,1.8966,0.0468,straight,0.8230,4.1000,0.2172,-0.1998,0.0977
0.0382,2.3179,0.0543,turn,0.0000,4.1600,0.0000,nan,nan
0.1120,2.2966,0.2287,lateral,0.5170,4.1600,0.1120,-0.1026,0.0449
0.0837,5.5548,0.1679,combined,1.5887,4.2000,0.0837,-0.0756,0.0360
0.2671,2.3292,0.0849,combined,2.0632,4.2600,0.2671,-0.1913,0.1864
0.1922,1.2610,0.2043,combined,1.8447,4.2600,0.1922,-0.1572,0.1106
0.1032,1.1287,0.0803,combined,1.2391,4.3000,0.1001,-0.0263,0.0998
0.1173,2.2600,0.1291,combined,1.9638,4.3000,0.1173,-0.1172,0.0038
0.1019,1.9209,0.0429,straight,1.2172,4.3400,0.1019,-0.0765,0.0673
0.0668,1.0114,0.0060,combined,1.0361,4.3600,0.0668,-0.0527,0.0410
0.0680,1.9197,0.0313,stand,0.0000,4.3200,0.0000,nan,nan
0.0834,1.3454,0.0432,combined,1.4724,4.3800,0.0834,-0.0801,0.0231
0.0257,5.6867,0.1128,turn,0.0000,4.3800,0.0000,nan,nan
0.0490,2.1943,0.0643,lateral,0.5976,4.4000,0.0260,0.0402,0.0281
0.0567,2.5331,0.2303,combined,0.8988,4.4200,0.0567,-0.0376,0.0424
0.1814,3.0241,0.0243,combined,1.2767,4.4400,0.1750,-0.1599,0.0855
0.0369,0.5974,0.0516,combined,1.2044,4.4400,0.0363,-0.0351,0.0114
0.1178,0.0618,0.0610,lateral,0.1440,4.4600,0.0662,0.0177,0.1165
0.1125,3.1295,0.1433,combined,0.9326,4.5000,0.0916,0.0815,0.0776
0.1163,2.9581,0.1604,combined,1.9715,4.5000,0.1154,-0.1149,0.0178
0.0683,3.6145,0.2986,straight,0.0308,4.4800,0.0044,0.0682,0.0051
0.0569,2.7063,0.0209,stand,0.0000,4.5400,0.0000,nan,nan
0.0598,2.6360,0.0731,lateral,1.1215,4.5400,0.0586,-0.0577,0.0158
0.0759,0.0503,0.0369,stand,0.0000,4.5400,0.0000,nan,nan
0.0648,3.8527,0.2517,turn,0.0000,4.6000,0.0000,nan,nan
0.0695,0.1847,0.1060,combined,1.6150,4.6200,0.0695,-0.0600,0.0350
0.0783,2.5071,0.1499,straight,1.5123,4.6400,0.0754,-0.0605,0.0497
0.1106,0.8990,0.0698,straight,1.6773,4.6200,0.1106,-0.1079,0.0241
0.0646,2.7483,0.1815,lateral,0.3199,4.6600,0.0537,-0.0456,0.0457
0.1442,1.0704,0.1153,combined,1.0941,4.6800,0.1442,-0.1314,0.0595
0.0891,2.7052,0.0580,lateral,1.3077,4.6800,0.0824,-0.0826,0.0334
0.0857,0.6166,0.0232,stand,0.0000,4.7200,0.0000,nan,nan
0.0405,1.6618,0.2328,turn,0.0000,4.6800,0.0000,nan,nan
0.1577,3.5613,0.0957,combined,1.9052,4.7400,0.1558,-0.1370,0.0782
0.0477,1.6356,0.2566,lateral,0.6525,4.7600,0.0350,-0.0200,0.0433
0.0790,4.8324,0.2004,turn,0.0000,4.7800,0.0000,nan,nan
0.0603,1.5965,0.0760,lateral,0.4428,4.7800,0.0518,-0.0171,0.0578
0.0481,6.5619,0.2229,turn,0.0000,4.8000,0.0000,nan,nan
0.0999,0.1271,0.0792,lateral,1.2754,4.8200,0.0836,-0.0058,0.0998
0.1368,0.8294,0.1515,combined,0.2558,4.8200,0.0789,-0.1116,0.0792
0.0958,3.7644,0.1415,straight,1.6999,4.8200,0.0953,-0.0956,0.0072
0.0897,5.0623,0.2701,combined,1.0173,4.8400,0.0897,-0.0248,0.0863
0.0431,6.1971,0.0999,lateral,0.5193,4.8200,0.0048,0.0388,0.0187
0.0406,0.5802,0.2215,combined,1.1796,4.8600,0.0305,-0.0239,0.0329
0.0975,2.2225,0.1943,combined,0.6354,4.8800,0.0928,-0.0631,0.0744
0.0782,1.2963,0.2477,lateral,1.4693,4.8800,0.0782,-0.0221,0.0750
0.0188,5.0983,0.1575,straight,0.4936,4.8800,0.0046,0.0167,0.0087
0.0155,1.7320,0.0541,lateral,0.1743,4.8600,0.0049,-0.0054,0.0145
0.1597,1.8143,0.1010,combined,1.8894,4.9000,0.1343,0.0687,0.1441
0.0457,1.9277,0.0941,combined,1.2057,4.9000,0.0457,-0.0100,0.0446
0.0369,3.8312,0.1349,lateral,1.3140,4.9000,0.0197,-0.0280,0.0241
0.1703,1.3530,0.0378,straight,1.4512,4.9200,0.1640,-0.1546,0.0715
0.0862,2.9822,0.0658,turn,0.0000,4.9200,0.0000,nan,nan
0.0260,3.3093,0.1828,straight,1.0396,4.9600,0.0039,0.0229,0.0122
0.1540,3.0077,0.1613,lateral,1.3606,4.9800,0.1521,-0.0678,0.1383
0.1263,2.8694,0.2122,straight,0.6759,4.9800,0.1134,-0.0630,0.1095
0.0895,2.8237,0.2387,straight,0.5129,5.0000,0.0281,0.0852,0.0274
0.0241,3.2529,0.1842,straight,0.3051,5.0200,0.0010,0.0150,0.0189
0.0329,0.8752,0.1401,straight,0.0590,5.0400,0.0248,-0.0293,0.0150
0.1263,2.8671,0.0358,turn,0.0000,5.0600,0.0000,nan,nan
0.1105,3.1298,0.1872,combined,1.5618,5.1000,0.0612,0.0095,0.1101
0.1132,0.2876,0.1887,turn,0.0000,5.1200,0.0000,nan,nan
0.0897,2.0321,0.1449,turn,0.0000,5.1200,0.0000,nan,nan
0.0964,4.4897,0.0101,combined,0.9530,5.1200,0.0962,-0.0963,0.0008
0.0533,3.6663,0.0900,turn,0.0000,5.1400,0.0000,nan,nan
0.0874,1.7523,0.1344,combined,1.3600,5.2000,0.0041,0.0775,0.0405
0.0916,2.1332,0.2357,straight,0.0231,5.2000,0.0231,-0.0682,0.0611
0.0769,1.6290,0.2017,turn,0.0000,5.1800,0.0000,nan,nan
0.1598,1.1493,0.2319,lateral,1.2648,5.2200,0.1598,-0.0676,0.1448
0.0940,2.4567,0.0797,combined,1.9452,5.2200,0.0914,-0.0762,0.0550
0.0428,0.6797,0.1527,combined,1.9450,5.2200,0.0347,0.0229,0.0361
0.1188,0.6669,0.0783,combined,1.2501,5.2800,0.1188,-0.0963,0.0695
0.0726,1.1932,0.0306,stand,0.0000,5.3000,0.0000,nan,nan
0.0534,0.2632,0.2154,straight,0.2071,5.3000,0.0325,-0.0330,0.0419
0.1387,1.5633,0.1011,combined,1.1949,5.3000,0.1387,-0.1024,0.0935
0.0652,0.8639,0.0119,stand,0.0000,5.3000,0.0000,nan,nan
0.0540,5.6821,0.1288,turn,0.0000,5.2800,0.0000,nan,nan
0.0498,0.5942,0.0658,stand,0.0000,5.3400,0.0000,nan,nan
0.0396,2.9699,0.1299,straight,1.3173,5.3000,0.0333,0.0034,0.0395
0.0690,7.8504,0.1931,combined,1.8571,5.3800,0.0635,0.0024,0.0690
0.1077,1.0067,0.0203,stand,0.0000,5.3800,0.0000,nan,nan
0.0709,1.8970,0.0530,lateral,0.3530,5.3800,0.0709,-0.0263,0.0659
0.0692,0.2906,0.2184,straight,1.0803,5.4000,0.0533,-0.0222,0.0655
0.0545,0.2390,0.0227,stand,0.0000,5.4000,0.0000,nan,nan
0.1114,2.4196,0.1222,turn,0.0000,5.4200,0.0000,nan,nan
0.0583,0.9757,0.0668,lateral,0.0564,5.4200,0.0387,-0.0573,0.0107
0.0662,3.1591,0.1271,straight,0.5618,5.4600,0.0560,-0.0589,0.0302
0.1069,0.7919,0.1478,turn,0.0000,5.4600,0.0000,nan,nan
0.1726,0.9245,0.0696,turn,0.0000,5.5200,0.0000,nan,nan
0.0884,2.0443,0.0620,turn,0.0000,5.5200,0.0000,nan,nan
0.1156,0.5775,0.1088,turn,0.0000,5.5400,0.0000,nan,nan
0.0109,2.9854,0.0296,lateral,0.7561,5.5600,0.0011,-0.0099,0.0047
0.0924,0.5362,0.0238,stand,0.0000,5.5600,0.0000,nan,nan
0.0280,2.7721,0.0569,combined,0.4689,5.6200,0.0011,0.0265,0.0090
0.1401,0.8253,0.0088,stand,0.0000,5.6200,0.0000,nan,nan
0.0773,1.4669,0.0683,lateral,0.2130,5.6600,0.0606,-0.0685,0.0359
0.0888,2.8275,0.0764,straight,0.7081,5.8000,0.0626,0.0295,0.0838
0.0635,2.2809,0.1079,lateral,0.4344,5.1400,0.0152,0.0620,0.0135
0.1648,1.1176,0.1014,combined,0.8090,5.8800,0.0020,0.1648,0.0025
0.0486,2.8662,0.2067,lateral,0.6522,5.9000,0.0417,0.0479,0.0080
0.0412,1.0940,0.0628,lateral,0.8242,5.9000,0.0274,-0.0168,0.0376
0.0187,0.7336,0.0918,turn,0.0000,5.9200,0.0000,nan,nan
0.0110,0.9173,0.0595,turn,0.0000,5.9400,0.0000,nan,nan
0.0707,1.9106,0.0815,combined,1.8243,5.9400,0.0642,-0.0573,0.0415
0.1039,0.3401,0.0094,turn,0.0000,5.9400,0.0000,nan,nan
0.0981,3.8213,0.1655,combined,1.4985,5.9600,0.0942,-0.0701,0.0686
0.0635,1.0219,0.1660,combined,2.2958,5.9800,0.0509,0.0050,0.0633
0.0479,1.0184,0.0333,stand,0.0000,6.0000,0.0000,nan,nan
0.1494,1.0311,0.0835,turn,0.0000,6.0200,0.0000,nan,nan
0.1220,5.4527,0.1319,lateral,0.4786,6.0200,0.0016,0.1169,0.0347
0.0905,3.3878,0.1308,turn,0.0000,6.0200,0.0000,nan,nan
0.0425,1.0355,0.0361,combined,1.6922,6.0200,0.0388,-0.0222,0.0362
0.1062,0.4288,0.0787,combined,1.8827,6.0400,0.1059,-0.0064,0.1061
0.0179,0.5536,0.0323,stand,0.0000,6.0400,0.0000,nan,nan
0.0562,5.1602,0.2211,lateral,0.8660,6.0800,0.0501,-0.0445,0.0343
0.0856,1.7960,0.2472,combined,0.3123,6.1000,0.0347,0.0818,0.0253
0.1858,2.0628,0.0989,straight,0.9625,6.1000,0.1548,-0.1169,0.1444
0.0723,4.6970,0.0889,straight,0.0921,5.0200,0.0423,0.0609,0.0390
0.1723,2.5406,0.0693,lateral,0.3959,6.1400,0.0922,0.0305,0.1696
0.0652,1.8160,0.2261,straight,1.9011,6.1600,0.0557,-0.0637,0.0139
0.0412,5.5024,0.0315,stand,0.0000,6.1800,0.0000,nan,nan
0.0438,2.9002,0.1235,turn,0.0000,6.1800,0.0000,nan,nan
0.0105,1.7971,0.0400,combined,2.3179,6.1800,0.0105,-0.0069,0.0080
0.0777,2.4396,0.0325,combined,1.6427,6.2400,0.0615,-0.0418,0.0655
0.0668,1.2690,0.1520,combined,0.9006,6.2400,0.0081,0.0667,0.0006
0.1211,2.5446,0.2831,turn,0.0000,6.2600,0.0000,nan,nan
0.1556,0.3170,0.0394,lateral,1.1663,6.2600,0.1442,-0.1374,0.0730
0.0924,0.9820,0.2281,combined,1.1497,6.2800,0.0072,0.0923,0.0050
0.0472,0.4542,0.2497,straight,1.7104,6.3000,0.0472,-0.0255,0.0397
0.0440,2.2371,0.0626,straight,0.4269,6.3400,0.0015,0.0065,0.0435
0.0651,0.5765,0.0227,stand,0.0000,6.3600,0.0000,nan,nan
0.0453,0.1487,0.0164,stand,0.0000,6.3200,0.0000,nan,nan
0.1889,1.5869,0.0185,lateral,0.6416,6.4000,0.1594,-0.1881,0.0171
0.0325,1.0913,0.0759,combined,0.5465,6.4000,0.0065,0.0151,0.0288
0.0687,1.8192,0.0583,lateral,1.1330,6.4000,0.0538,-0.0672,0.0145
0.0910,6.7970,0.1375,straight,0.5245,6.4200,0.0434,-0.0750,0.0517
0.0560,1.5747,0.0375,lateral,0.5472,6.4200,0.0248,0.0328,0.0454
0.0490,3.2509,0.0564,lateral,0.9175,6.4400,0.0442,-0.0028,0.0489
0.1040,0.6200,0.0205,combined,0.9986,6.4400,0.1030,-0.0970,0.0374
0.0611,0.3135,0.1216,turn,0.0000,6.4800,0.0000,nan,nan
0.0941,0.5851,0.0134,stand,0.0000,6.5000,0.0000,nan,nan
0.0116,1.9807,0.0745,turn,0.0000,6.5000,0.0000,nan,nan
0.0612,2.8571,0.0949,turn,0.0000,6.5200,0.0000,nan,nan
0.0185,3.2207,0.0641,straight,0.7271,6.5200,0.0026,0.0101,0.0154
0.1503,1.2748,0.0636,lateral,1.2983,6.5400,0.1071,-0.1200,0.0904
0.0967,1.3245,0.0419,straight,1.7652,6.5400,0.0108,0.0912,0.0322
0.1597,15.6483,0.0118,stand,0.0000,6.5600,0.0000,nan,nan
0.1169,5.0125,0.0639,turn,0.0000,6.5600,0.0000,nan,nan
0.0656,9.5080,0.0504,stand,0.0000,6.5800,0.0000,nan,nan
0.1180,1.1594,0.1774,straight,1.4503,6.5800,0.1021,0.0892,0.0773
0.1387,2.3563,0.2030,turn,0.0000,6.6000,0.0000,nan,nan
0.0277,0.9607,0.1541,lateral,0.3638,6.6000,0.0016,0.0274,0.0044
0.0753,2.9575,0.0693,stand,0.0000,6.6600,0.0000,nan,nan
0.1553,0.6291,0.0797,lateral,1.2000,6.6600,0.0675,0.1279,0.0880
0.0429,0.2735,0.1693,straight,0.5012,6.6800,0.0062,0.0120,0.0412
0.0799,4.2164,0.2346,turn,0.0000,6.7000,0.0000,nan,nan
0.0790,6.2329,0.0222,stand,0.0000,6.7000,0.0000,nan,nan
0.0591,2.7125,0.2317,straight,1.5378,6.7200,0.0477,0.0129,0.0576
0.1084,1.0882,0.2042,turn,0.0000,6.7400,0.0000,nan,nan
0.1618,0.3490,0.1984,lateral,0.2892,6.7800,0.0098,0.1595,0.0272
0.0912,0.5082,0.1538,turn,0.0000,6.7800,0.0000,nan,nan
0.0827,3.6009,0.0788,combined,0.6722,6.7800,0.0718,0.0134,0.0817
0.0403,0.8087,0.1171,straight,0.2315,6.8200,0.0229,-0.0145,0.0376
0.0882,2.4657,0.0792,lateral,1.1109,6.8200,0.0297,-0.0726,0.0501
0.0613,1.6421,0.0817,lateral,1.0692,6.8400,0.0306,0.0201,0.0579
0.3284,23.5717,0.0282,stand,0.0000,6.8800,0.0000,nan,nan
0.0381,3.4412,0.0331,straight,1.7476,6.8800,0.0032,0.0170,0.0341
0.0283,1.1129,0.0718,turn,0.0000,6.9000,0.0000,nan,nan
0.1074,0.6994,0.1665,lateral,0.5468,6.9000,0.0859,-0.0049,0.1073
0.0231,2.5523,0.0843,straight,0.5129,6.8600,0.0166,-0.0195,0.0125
0.0593,0.6428,0.1723,straight,0.3879,5.9800,0.0181,0.0473,0.0357
0.0491,0.6061,0.2183,combined,0.7964,6.9400,0.0435,-0.0104,0.0479
0.0837,1.7498,0.1555,straight,1.3521,6.9400,0.0820,-0.0553,0.0628
0.0976,1.0309,0.1673,lateral,0.5799,6.9600,0.0740,-0.0152,0.0964
0.0150,0.0628,0.0415,straight,0.6595,6.9600,0.0150,-0.0131,0.0073
0.0224,2.5083,0.1885,straight,1.7150,6.9600,0.0075,-0.0054,0.0218
0.0359,1.1031,0.1042,combined,1.4543,6.9800,0.0359,-0.0314,0.0174
0.0485,0.9928,0.2244,turn,0.0000,7.0200,0.0000,nan,nan
0.0549,0.5180,0.1767,lateral,0.3516,7.0200,0.0028,0.0437,0.0332
0.0785,4.1251,0.2585,straight,0.5448,7.0200,0.0339,0.0393,0.0680
0.0568,3.2114,0.1230,lateral,1.2313,7.0400,0.0009,0.0535,0.0189
0.0925,4.4977,0.1532,lateral,0.5152,7.0400,0.0790,-0.0541,0.0750
0.0259,6.1909,0.2115,lateral,0.6444,7.0400,0.0105,0.0187,0.0179
0.0435,4.1302,0.1858,turn,0.0000,7.0600,0.0000,nan,nan
0.2556,1.9427,0.1313,combined,1.7636,7.0800,0.1917,0.0420,0.2522
0.0557,1.8390,0.1302,turn,0.0000,7.0800,0.0000,nan,nan
0.0479,1.8255,0.0443,stand,0.0000,7.0800,0.0000,nan,nan
0.0277,3.8682,0.1657,straight,1.9928,7.1000,0.0127,-0.0170,0.0219
0.0924,4.0162,0.1042,lateral,0.3484,7.1400,0.0702,-0.0515,0.0768
0.2626,14.8748,0.0193,stand,0.0000,7.1400,0.0000,nan,nan
0.0681,0.7073,0.2418,lateral,0.3894,7.1600,0.0351,0.0635,0.0246
0.0245,2.7548,0.1328,lateral,0.2554,7.1600,0.0160,0.0189,0.0156
0.1238,3.4882,0.2030,straight,1.7091,7.1800,0.1211,-0.1061,0.0638
0.1161,0.2115,0.0762,lateral,0.4800,7.2000,0.0748,0.0851,0.0790
0.0577,2.9620,0.0802,combined,1.4173,7.2000,0.0574,-0.0561,0.0135
0.0651,0.1540,0.0137,stand,0.0000,7.2400,0.0000,nan,nan
0.0469,0.8838,0.1169,lateral,0.0959,7.2400,0.0012,-0.0383,0.0271
0.1047,0.5245,0.0422,combined,1.8323,7.2600,0.0747,0.0975,0.0382
0.0602,3.7252,0.0279,stand,0.0000,7.2800,0.0000,nan,nan
0.0435,4.1710,0.0813,turn,0.0000,7.3000,0.0000,nan,nan
0.0751,4.0286,0.0477,stand,0.0000,7.3600,0.0000,nan,nan
0.0452,4.7386,0.0682,combined,0.7412,7.3400,0.0035,0.0385,0.0236
0.1064,2.0482,0.0186,straight,0.6917,7.3800,0.0171,0.0160,0.1052
0.0292,2.8930,0.1760,straight,1.4906,7.4000,0.0292,-0.0292,0.0008
0.0719,0.5393,0.1852,straight,0.3039,7.4000,0.0180,0.0671,0.0259
0.0783,3.7642,0.0938,combined,0.7797,7.4000,0.0419,-0.0461,0.0633
0.0322,3.1146,0.0429,lateral,1.3144,7.4200,0.0111,-0.0066,0.0315
0.0604,5.4844,0.0954,turn,0.0000,7.4200,0.0000,nan,nan
0.1139,5.5932,0.1215,straight,0.1165,7.4000,0.0376,-0.0719,0.0884
0.1388,0.4830,0.2763,straight,0.5958,7.4200,0.1388,-0.1375,0.0191
0.0541,0.5090,0.1583,combined,0.3672,7.4400,0.0317,0.0464,0.0278
0.0781,0.6796,0.1732,lateral,1.2273,7.4000,0.0629,-0.0772,0.0122
0.1484,0.0840,0.0388,turn,0.0000,7.4600,0.0000,nan,nan
0.0687,3.6730,0.2186,combined,1.8319,7.4600,0.0285,0.0685,0.0051
0.1020,1.1538,0.1766,combined,0.9718,7.4800,0.0002,0.1015,0.0098
0.0585,1.4859,0.0830,turn,0.0000,7.5200,0.0000,nan,nan
0.0215,2.6780,0.2629,lateral,0.6593,7.5400,0.0088,0.0211,0.0039
0.0995,2.2336,0.0608,lateral,0.3997,7.5400,0.0861,0.0159,0.0983
0.1655,1.6626,0.2236,turn,0.0000,7.5400,0.0000,nan,nan
0.0827,5.0604,0.1735,combined,1.4161,7.6000,0.0827,-0.0787,0.0255
0.0738,2.1968,0.0740,combined,0.9311,7.6200,0.0647,-0.0717,0.0176
0.0321,1.3178,0.0908,combined,1.9398,7.6200,0.0085,0.0284,0.0151
0.1233,2.4309,0.0539,lateral,0.4392,7.6400,0.0074,0.1200,0.0282
0.0622,0.6073,0.1392,turn,0.0000,7.6600,0.0000,nan,nan
0.1422,2.4251,0.0995,combined,0.9020,7.6800,0.0832,0.0497,0.1332
0.0851,3.5607,0.1364,combined,1.4508,7.6800,0.0026,0.0709,0.0471
0.0458,0.1392,0.0948,combined,0.3845,7.6800,0.0420,-0.0418,0.0187
0.1246,0.1646,0.0647,combined,1.4037,7.6800,0.0056,0.1158,0.0461
0.0977,0.2959,0.0541,stand,0.0000,7.7000,0.0000,nan,nan
0.0362,1.3149,0.0826,turn,0.0000,7.7000,0.0000,nan,nan
0.1283,1.6818,0.0466,combined,1.9510,7.7400,0.0695,0.0478,0.1191
0.1506,3.6125,0.0749,stand,0.0000,7.7600,0.0000,nan,nan
0.0579,1.7179,0.1040,turn,0.0000,7.7600,0.0000,nan,nan
0.0750,2.7430,0.1908,combined,1.9212,7.7800,0.0665,0.0056,0.0747
0.0954,2.4322,0.0417,straight,0.9358,7.8000,0.0664,-0.0855,0.0422
0.1540,1.7902,0.0408,combined,1.3642,7.0000,0.1374,-0.0575,0.1428
0.0764,1.8787,0.1076,straight,0.7687,7.8400,0.0764,-0.0403,0.0649
0.0584,0.1558,0.0358,stand,0.0000,7.8400,0.0000,nan,nan
0.0781,2.0580,0.1390,turn,0.0000,7.8000,0.0000,nan,nan
0.0791,2.3376,0.2361,lateral,1.1285,7.8800,0.0674,-0.0600,0.0515
0.0741,0.2034,0.0478,straight,1.6693,7.8400,0.0666,-0.0663,0.0330
0.0636,2.8520,0.1593,turn,0.0000,7.8800,0.0000,nan,nan
0.0664,2.1425,0.1994,straight,1.2381,7.8800,0.0635,-0.0656,0.0102
0.0254,1.7814,0.0825,lateral,0.2833,7.9200,0.0135,0.0135,0.0215
0.0428,1.9303,0.0530,combined,1.2252,7.6200,0.0118,0.0427,0.0031
0.0564,5.0153,0.0885,combined,1.9226,7.9800,0.0488,0.0494,0.0273
0.0351,4.1408,0.0570,straight,0.1337,4.0600,0.0343,-0.0236,0.0259
0.1509,1.7600,0.0432,combined,0.6315,4.0200,0.1507,-0.0618,0.1377
0.1563,2.6548,0.1422,straight,1.3177,4.1600,0.1563,-0.1167,0.1040
0.0586,1.5617,0.1404,turn,0.0000,4.0400,0.0000,nan,nan
0.1088,0.2959,0.0783,turn,0.0000,4.1200,0.0000,nan,nan
0.0184,3.5852,0.0268,stand,0.0000,4.3400,0.0000,nan,nan
0.0793,2.7867,0.0857,combined,0.5336,4.4200,0.0530,-0.0143,0.0780
0.0572,5.9797,0.0665,turn,0.0000,7.9400,0.0000,nan,nan
0.1458,1.2468,0.2217,straight,1.7005,4.4000,0.1458,-0.1449,0.0165
0.0154,2.6420,0.0657,straight,1.1171,4.6600,0.0154,-0.0031,0.0150
0.0928,1.6846,0.1435,combined,1.4394,4.1600,0.0861,-0.0284,0.0883
0.0531,2.0395,0.0231,lateral,0.7447,4.4600,0.0503,-0.0268,0.0458
0.2500,0.9567,0.2727,combined,1.7900,4.2400,0.2500,-0.2477,0.0335
0.0817,4.0703,0.0800,lateral,0.8496,5.0200,0.0702,-0.0394,0.0715
0.1245,4.4009,0.0629,combined,0.6796,4.0400,0.1245,-0.1173,0.0416
0.0618,2.4037,0.0284,lateral,1.1403,7.9400,0.0546,0.0114,0.0607
0.0301,1.5432,0.1907,straight,1.5657,4.5000,0.0199,0.0080,0.0290
0.0819,1.5975,0.1178,lateral,0.0062,4.9800,0.0062,-0.0819,0.0013
0.0354,4.2933,0.0442,combined,0.9631,4.7200,0.0354,-0.0064,0.0348
0.0972,4.0539,0.1046,lateral,1.1937,5.0400,0.0788,0.0580,0.0780
0.0741,0.6064,0.0448,lateral,1.1966,4.9000,0.0741,-0.0596,0.0441
0.0713,0.4304,0.0341,combined,0.0822,4.5000,0.0356,0.0048,0.0712
0.1416,1.1886,0.0173,stand,0.0000,5.2600,0.0000,nan,nan
0.1112,1.7804,0.1347,turn,0.0000,4.2600,0.0000,nan,nan
0.0314,3.8959,0.0822,lateral,0.3167,4.6400,0.0018,0.0291,0.0118
0.0806,3.5393,0.1828,combined,0.4878,4.2800,0.0635,0.0098,0.0800
0.0606,3.4711,0.0314,straight,1.8698,5.0000,0.0602,-0.0588,0.0147
0.2262,1.8890,0.1797,straight,1.5096,4.6800,0.2262,-0.2199,0.0532
0.0808,0.4989,0.1822,combined,1.5799,5.5000,0.0725,-0.0804,0.0076
0.1128,6.3419,0.2443,lateral,0.6194,5.7600,0.1010,-0.1105,0.0227
0.0807,4.2515,0.0459,combined,1.7465,4.6800,0.0725,0.0500,0.0633
0.1727,10.0171,0.0277,stand,0.0000,4.1600,0.0000,nan,nan
